question,expected_fields
"I see, you want to know about Costco's EBITDA and its long-term debt? Okay, let me check... From what I can see, it seems like Costco's EBITDA is higher than its long-term debt, buddy.","['q', 'w']"
"Uh, I don't know about that. Can you tell me how much Chevron's market cap is compared to its current liabilities?.","['h', 'o']"
Can you tell me about the performance of the Utilities and Real Estate sectors compared to each other?.,"['ak', 'ar']"
Which company was the talk of the town last week buddy?.,['aaj']
Can you tell me about the ISM Purchasing Managers Index (MFG Survey) and how it is calculated?.,['az']
Could you tell me the P/E ratio of Amazon? I see that they have a negative net interest income.,"['x', 'f']"
What was the deal with the telecommunications sector? What kinda money was it bringin' in?,['at']
"Could you tell me about the current popular penny stocks being traded, please?",['aai']
"Is the operating expenses of Costco increasing or decreasing, you know mate?.",['ab']
"I'm not familiar with Bank of America's finances, but I can look up the difference between their SG&A expenses and book value per share for you. Give me a moment to gather that information for you.","['ad', 'j']"
I'm not entirely sure. How exactly does the ISM Non-Manufacturing Survey Index have an impact on the GDP of the United States?,"['ax', 'aac']"
"Do you know which sector did better last month, Consumer Staples or Materials?","['an', 'ap']"
How does Costco's news coverage compare to that of other companies?.,['aaj']
"I mean, everyone knows that Visa's SG&A to COGS ratio is a key metric in evaluating their financial performance. So like, what even is the point of asking this question?","['m', 'ad']"
"I believe you are asking about Mastercard's earnings per share for the past year? Ok, let me look that up for you.",['t']
 Have you heard any gossip or talk on social media or the internet about a company's money situation or their future chances?.,['aai']
"I am not sure, but perhaps we can find information on the daily return of the S&P General Industry Classification Utilities Sector Index.",['ar']
Can you provide information on Salesforce's EBITDA and SG&A? I'm curious about the difference between the two..,"['q', 'ad']"
"Is the company part of the S&P Health Care Sector Index, you know?.",['ao']
What is the impact of unemployment rate on inflation?.,"['aab', 'aw']"
"I don't know. I mean, I guess the Utilities and Real Estate sectors are doing something with each other? I have no idea.","['ak', 'ar']"
"Oh gosh I have no idea. I mean, what are Johnson & Johnson's liabilities as of the most recent ex-dividend date?","['o', 'b']"
"Seriously, why do you even care about Intel's total assets?.",['af']
Have you heard about any interesting developments in the stock market lately that are creating buzz on social media?.,['aai']
"Which sector index, Consumer Discretionary or Consumer Staples, performed better in 2022?.","['am', 'an']"
"Oh gosh, I don't know. Has Amazon given out any dividends recently and how much debt does Amazon have in the long term?.","['b', 'w']"
"Can you tell me the P/E ratio of Visa and the number of common shares outstanding, buddy?.","['f', 'k']"
Could you explain how the ISM Nonmanufacturers Survey Index impacts the performance of the S&P General Industry Classification Health Care Sector Index?,"['ao', 'aac']"
"Can you help me understand the general industry classification of T-Mobile US and their current P/E ratio, please?.","['u', 'f']"
"Oh God, I have no idea. Err... How much does JPMorgan Chase owe in total, including both short and long term obligations?.",['ag']
Can you tell me what Berkshire Hathaway's total liabilities are divided by its 12 forward month EPS?,"['ag', 's']"
"Can you tell me more about the GDP price index? I believe it measures changes in the prices of goods and services in the United States economy, is that correct?.",['aaa']
"Hmm I am not sure, let me think. How many days does it take for Salesforce to sell all its inventory?",['v']
"Oh man, I don't know. How does Nvidia's net sales or revenue stack up against other companies in the tech industry?",['y']
"Um, I don't know. How much is Visa's business worth if you include everything, like debt and other money stuff?",['r']
"Hey buddy, do you know how much it costs for Coca-Cola to operate?",['ab']
"Umm... I am not sure, let me think. The S&P General Industry Classification Information Technology Sector Index, I am guessing it belongs to some kind of index sector? Sorry, I am not very knowledgeable about this topic.","['al', 'ak']"
"Oh gosh I am not sure. Which sector has like, a higher index value between Utilities and Industrials?.","['ar', 'as']"
"Can you tell me about the industrial production index and its relation to the S&P 500 Composite? I'm curious to learn more about it, you see?.","['aaf', 'au']"
"Hey mate, do you know what's the EV of Walmart?",['r']
"Ugh, I don't know, man. Err... how do they even come up with the Consumer Confidence Index anyway?",['aad']
Can you explain the distinction between Walt Disney's non-operating interest income and its number of common shares outstanding?.,"['k', 'z']"
"I mean, come on, obviously, we all know that the consumer confidence index in 1985 was probably pretty good. That's like asking me what the weather was like on a sunny day.",['aad']
Could you tell me the ISM non-manufacturing survey index for the month of January 2020?.,['aac']
I'm pretty sure Salesforce has more liabilities than shareholder's equity. Can someone check?.,"['ah', 'ag']"
I don't know mate. What is the percentage of Mastercard's operating expense compared to its intraday high?.,"['e', 'ab']"
"Can you tell me mate, what is the inventory turnover rate and total shareholders' equity for Intel?","['v', 'ah']"
"I am not sure. Uh... yeah, I don't know. How many employees does Berkshire Hathaway have for every $1 they earn?","['p', 't']"
Can you tell me about Nvidia's inventory days held? Is it higher or lower than the industry average?.,['v']
Can you tell me about the ISM non-manufacturing survey index in January 2020?,['aac']
Can you tell me what the current federal funds target rate is?,['ay']
"What's the highest price that Walmart's stock reached today and how well has the total return index performed over the specified time period, you know buddy?","['e', 'c']"
"Does Costco have enough long term debt to cover their SG&A expenses, you know?.","['ad', 'w']"
"I'm not sure what you are asking, but let me see... Ah, I believe you are wondering about the price-earnings ratio of Adobe on the most recent ex-dividend date. Is that correct?","['b', 'f']"
"How does UnitedHealth's financial standing change based on its general industry classification and enterprise value, you know?","['r', 'u']"
"Well, umm... I am not sure. Could you repeat that? Oh wait, let me try... What percentage of Comcast's overall return comes from interest income that is not directly related to its primary business?.","['c', 'z']"
Err... I am not sure. What is the dividend yield at Costco compared to the stock price today?,"['d', 'I']"
"How does the manufacturing sector's ISM Purchasing Managers Index impact the Consumer Staples Sector Index, you know pal?.","['az', 'an']"
Is Proctor & Gamble known for investing a considerable amount of resources into research and development?.,['ac']
"Hey there, what's the buzz about industrial production these days?.","['aaf', 'aaj']"
Can you tell me the net sales or revenues per common share outstanding for Philip Morris?.,"['y', 'k']"
"Oh God, I don't know, err... you're asking about Exxon Mobil? Yeah, the stock price is... I don't know, and oh God, the current liabilities, I have no idea. Sorry..","['o', 'g']"
Could you tell me more about the Information Technology sector's current performance?.,['al']
Can you tell me what the current yield is for the 10-year US Treasury Government Bond?,['aah']
Could you tell me about the components of the Consumer Price Index (CPI)?.,['aw']
"Err... I am not sure, sorry. Yesterday, I mean. How did the S&P 500 utilities sector do?.",['ar']
"Tell me buddy, what's the scoop on the S&P500 telecommunications industry, you know mate?.","['at', 'aaj']"
"Yo, what's the total value of McDonald's current assets and how many people they got working there?","['n', 'p']"
I am not sure. Err... what was the leading economic index in 2016?,['aag']
"Which sector performed worse today, Energy or Industrials?","['aj', 'as']"
"Uh... huh, I don't know. How does Nike's dividend yield compare to its total shareholder's equity? I mean, I am not really sure, but can you try to find out.","['I', 'ah']"
"Oh gosh I don't know, let me think... Hmm... I am not sure how well the communications services sector has been doing lately.",['at']
"Oh, mate, I was just wondering, is Costco's market value higher or lower than Apple's market value? I mean, it's a pretty interesting question, don't you think?",['h']
"I think I can help you with that. Can you tell me more about Comcast? Ah, you want to know about its market capitalization and how it compares to its net sales or revenues, right?.","['h', 'y']"
Can you tell me the latest news headline about inflation?,['aaj']
"I am not sure, oh God... Coca-Cola, what category does it belong to?.",['u']
"Oh gosh, I have no idea. Which sector had a better day yesterday, Communication Services or Information Technology?","['at', 'al']"
"I don't know, man. Are there any current events that could potentially affect the stock market in general?",['aai']
"Oh God, I am not sure. Could you tell me what UnitedHealth's earnings per share was in the past twelve months?.",['t']
"I wonder, how does the S&P 500 consumer discretionary sector index relate to the GDP price index?.","['am', 'aaa']"
Can you tell me about the recent updates about Amazon?,['aaj']
"Which sector do you think has a higher return, Communication Services or Real Estate mate?.","['at', 'ak']"
"What's the buzz about Chevron these days, you know mate?.",['aaj']
"Oh God I don't know, maybe? Does Coca-Cola make money from investments that earn interest?.",['z']
 The leading index is most highly correlated with what economic indicator?.,['aag']
Can you tell me about the current performance of the Consumer Discretionary Sector Index? Is it doing well or poorly at the moment?.,['am']
Can you tell me any updates about Oracle from last week?.,['aaj']
Could you tell me what the correlation is between the leading economic index and inflation?.,"['aae', 'aag']"
What is the current state of the GDP price index in the United States compared to five years ago?,['aaa']
"Hey friend, what all goes into calculating the Consumer Price Index (CPI)?",['aw']
"Hey pal, what's the buzz about Johnson & Johnson in the news lately? .",['aaj']
"Yeah, I am not really sure. How does Cisco's earnings and interest income affect its financial performance? I don't know, man.","['s', 'x']"
"Hey mate, you heard any insider trading gossip or rumors that could possibly impact a company's stock price on the market?",['aai']
"Uh, yeah I am not sure. Can you repeat the question again? I have no clue what the total return index of Bank of America is..",['c']
"How does consumer confidence compare to the 10 year treasury bond yield, mate?.","['aah', 'aad']"
Does Coca-Cola's projected earnings for the next twelve months have any impact on its price-earnings ratio?,"['f', 's']"
Can you explain to me the difference between the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Consumer Discretionary Sector Index? I want to make sure I understand the distinction between these two indexes..,"['aj', 'am']"
How has the stock market been doing and how does the performance of the materials sector compare to it?.,"['ap', 'au']"
"I'm not sure, let me think... What's the latest gossip about Apple?",['aaj']
"Do you think the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index have any connection, mate?.","['ak', 'aag']"
"Can you tell me the market cap of the company with the lowest intraday low? Yeah, that sounds interesting.","['d', 'h']"
Did Communication Services or Information Technology performe better yesterday?,"['at', 'al']"
Do you think there is anything going on in the world of social media or online discussions that could potentially have an impact on the stock market?,['aai']
How much is Mastercard worth on the market and how does that compare to how much they spend on goods?.,"['m', 'h']"
"Can you tell me about Apple's financials? Specifically, I'm interested in the ratio of their current assets to their total assets.","['n', 'af']"
"Hey buddy, do you know if there's any inside info about a company that could affect their stock price?",['aai']
Can you explain the process of calculating the Consumer Confidence Index?.,['aad']
"Can you tell me the latest news about inflation, pal?.",['aaj']
"What's the deal with the fed funds rate and how does it impact the real estate industry? You know, like, what's the deal with that?","['ay', 'ak']"
Have you heard anything about Pfizer recently?.,['aaj']
"Oh gosh, I am not sure. Can you explain the difference between the earnings per share for Coca-Cola over the past 12 months and the earnings per share for the next 12 months?.","['s', 't']"
Could you tell me the dividend yield and non-operating interest income for Cisco?.,"['z', 'I']"
"Could you tell me how Cisco calculates their EBITDA, which stands for earnings before interest, taxes, depreciation, and amortization?.",['q']
Can someone tell me how the utilities sector did in the S&P 500 yesterday?.,['ar']
"What is the overall return index for Bank of America, you know mate?.",['c']
"Like, what does the S&P 500 Financials Sector Index have to do with the Leading Economic Indicator? I have no clue.","['aag', 'aq']"
"So, I heard there's some insider information going around about a company's financial health that could potentially affect its stock price. Have you heard anything about this?.",['aai']
"I'm not sure, but it seems like McDonald's may invest more in research and development rather than in its employees. What do you think?.","['ac', 'p']"
"Seriously, do I really need to explain this? The 5 year performance of the Utilities Sector is obviously what you are asking for. Come on..",['ar']
I am curious about Cisco. Can you tell me its dividend yield and non-operating interest income?.,"['z', 'I']"
Can you provide me with some news articles about Home Depot?.,['aaj']
Can you tell me when was the last time Oracle gave out dividends?.,['b']
Can you provide some information on the P/E ratio and total return index of Philip Morris? I am curious to see how they compare..,"['f', 'c']"
Can you please tell me the current 10 year US treasury bond yield?.,['aah']
"Did the ISM manufacturing index and the S&P 500 move in the same direction today, you know?.","['az', 'au']"
Can you tell me the number of employees at the company with the highest book value per share?.,"['j', 'p']"
Can you tell me how many common shares are currently outstanding for Johnson & Johnson as of the most recent ex-dividend date?,"['b', 'k']"
Can you help me find the trailing twelve month EPS for Walt Disney?.,['t']
Which company has a higher non-operating interest income than Berkshire Hathaway? I wonder what the ticker symbol for that company is..,"['z', 'ae']"
"I am not certain, but perhaps you are wondering about the distinction between the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index?","['am', 'ao']"
Could you tell me the ISM manufacturing index from last month?.,['az']
"Ugh, do I really have to look up the 5 year performance of the Utilities Sector? This is such a boring question.",['ar']
Could you tell me the 52 week range for the S&P Materials Sector Index?.,['ap']
What can we expect for Tesla's future performance based on social media activity?.,['aai']
Can you explain the variance between the dividend yield and the intraday high for UnitedHealth?.,"['e', 'I']"
"You want to know about the impact of the USA 10-year Government Benchmark bond yield on the Industrials sector's performance? Ok, yeah, let's see what we can find. .","['as', 'aah']"
"Can you give me some information on Johnson & Johnson? I mean, what are the most recent news articles about the company?.",['aaj']
"I see, you want to know if the ISM manufacturing index went up or down last month, right?","['aab', 'az']"
Can you tell me the difference between Amazon's total liabilities and their cost of goods sold?,"['ag', 'm']"
"So, the ISM manufacturing index and the S&P 500 both moved in the same direction today, right?.","['az', 'au']"
Can you tell me the value of the leading economic index in 2016?.,['aag']
Could you help me find the projected earnings per share for Salesforce over the next 12 months?,['s']
"I am not sure about that, but I think Netflix has quite a lot of employees and their stock price is constantly changing, so I am not sure what the latest one is. Sorry!","['g', 'p']"
Can you tell me the latest news article regarding inflation?,['aaj']
"I have no idea, man. What is the dividend yield of Johnson & Johnson compared to its market cap?.","['I', 'h']"
"I mean, don't you know the freaking current CPI for all urban areas? .",['aw']
"We can look into that for you. I believe you are asking if Coca-Cola makes money from investments that earn interest, is that right?.",['z']
"How much does JPMorgan Chase owe in both short and long term obligations, you know?.",['ag']
"Hmm, I don't know. Between Utilities and Communications Services, which one has a better performance in the sector index?.","['ar', 'at']"
"Can you tell me more about Walt Disney? Specifically, is their dividend yield higher than the total of their current assets?","['I', 'n']"
Let's talk about the health care sector. Can you tell me how it has been performing lately?.,['ao']
"I am not sure, but let's check. It seems that the Utilities sector is having a pretty average day today..",['ar']
Do you know how UnitedHealth's EPS compares to their R&D expenses?,"['t', 'ac']"
Do you know which company is called BAC?,['l']
Can you tell me about the performance of the Materials sector and the Communications Services sector in the S&P index and how they compare?.,"['ap', 'at']"
Can you tell me the total amount of debt that Microsoft currently has?.,['ag']
"In terms of performance, how does the communications sector compare to the overall market?","['at', 'au']"
Could you tell me about any recent updates or news regarding PepsiCo?.,['aaj']
Can you tell me how many shares of AMD are currently available?,['k']
How does the total return index for Pfizer compare to its 12-month trailing EPS?.,"['t', 'c']"
Can you tell me about the current level of industrial production in the United States based on the Federal Reserve's index?,"['aq', 'aaf']"
Can you tell me Intel's EPS for the past year divided by their current assets?.,"['t', 'n']"
"I mean, come on, it's pretty obvious that Nvidia's EBITDA includes interest expense and depreciation. Right?.",['q']
Are there any juicy rumors or speculations flying around on social media that could possibly affect a company's stock price?,['aai']
How much higher is the S&P Energy index compared to the S&P Information Technology index?.,"['al', 'aj']"
"Oh God yeah, I don't know. Which company is the most talked about in the news?.",['aaj']
What's the connection between the federal funds rate and the S&P 500 index for the tech sector mate?,"['ay', 'al']"
"Oh gosh, I don't know. Can you repeat the question? I spaced out.","['n', 'ab']"
"Oh gosh, mmhm... I am not sure. How has the materials sector done compared to the stock market in general?.","['ap', 'au']"
"On the ex-dividend date, what is the P/E ratio of Exxon Mobil, you know mate?.","['b', 'f']"
"Oh, the federal funds rate and the ISM non-manufacturing survey index? Well, they have a relationship, you know, like they affect each other, you know buddy?","['ay', 'aac']"
"Do you have any idea about Visa's financial stability? I mean, like, considering their current assets and the number of people they have working for them?.","['p', 'n']"
Can you tell me which S&P sector is most closely tied to the CPI?,"['aw', 'ap']"
Let's talk about economics. Can you explain to me the difference between the GDP price index and the Consumer Price Index (CPI) in the US?,"['aaa', 'aae']"
"Hey mate, can you tell me the current unemployment rate in the US? .","['aab', 'al']"
Do you know how much JPMorgan Chase stock is worth right now and if the bank is making any money?,"['x', 'g']"
"Oh God I am not sure. Umm... I mean, has the CPI in the US changed lately?.

Here is some question: {What is the weather like in New York City today?. Here is a rewrite of the question which is {UNCONSCIENTIOUSNESS",['aw']
"Could you tell me about Philip Morris' debt, please?.",['ag']
What the hell is the most recent damn news article about the stock market?.,['aaj']
"Hey mate, which sector had a better performance yesterday, the Real Estate one or the Industrials one?.","['ak', 'as']"
"Hey, what's the latest buzz on Tesla? Can you give me the top 5 news?.",['aaj']
Can you provide any updates on how tariffs are affecting the automotive industry? I'm interested in any recent news articles on the subject..,['aaj']
"I'm looking for news articles that mention the federal funds rate and also have the keyword 'economy'. Can you help me with that, please?.","['aaj', 'ay']"
What is the correlation between Pfizer's total return index and its 12-month trailing EPS?.,"['t', 'c']"
"Yo, what's up with Coca-Cola, what industry does it belong to?.",['u']
Could you tell me more about Mastercard's financials? How do their earnings per share compare to their total liabilities?.,"['t', 'ag']"
"Err... I don't know, I'm just gonna say something. Does the unemployment rate in the real estate sector like, match up with the overall unemployment rate?","['aab', 'ak']"
What are the financials for Microsoft? What's the EBITDA and price-earnings ratio?,"['q', 'f']"
"I mean, is there any news about Amazon's freaking expansion into new markets? Because I really don't care..",['aaj']
Could you tell me more about the components of the Consumer Price Index (CPI)?.,['aw']
"So, friend, what's the current yield of the USA 10-year Government Benchmark bond and how does it impact the S&P General Industry Classification Energy Sector Index, you know?.","['aj', 'aah']"
Can you give me a list of news articles that talk about the economy and also mention the federal funds rate?.,"['aaj', 'ay']"
Could you tell me the sector of the company with the stock symbol XYZ?,"['ar', 'ak']"
"Oh God, I am not really sure. Err... What happened with Apple in the past week? Can you give me like, the top 3 things that went down?",['aaj']
"Could you tell me about Home Depot's financial situation? Specifically, how does their debt compare to their cost of goods sold?","['ag', 'm']"
"Hey mate, can you tell me some of the hottest penny stocks being traded at the moment?",['aai']
"I see, you're wondering about Netflix. Well, they have a lot of employees, and their latest stock price is quite high, you see?.","['g', 'p']"
Can you tell me the total assets of JPMorgan Chase?,['af']
"Let's see, how does the ISM Purchasing Managers Index (MFG Survey) impact the Information Technology sector?.","['az', 'al']"
Can you tell me the book value per share of Philip Morris divided by its total liabilities?.,"['ag', 'j']"
 Can you tell me the dividend yield for Home Depot?.,['I']
Does Salesforce make more money from non-operating interest income or do they invest more in research and development?.,"['ac', 'z']"
"Yeah, I have no idea. What is the relationship between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index?.","['ak', 'aag']"
"Let me check on that for you. So, you're asking about Boeing's long-term debt compared to its cost of goods sold, right? .","['m', 'w']"
What could potentially affect a company's stock price in the short term?,['aai']
Can you please tell me the EV/Debt ratio for Oracle? ,"['w', 'r']"
How much money does Home Depot make from interest compared to how long they hold their inventory?,"['x', 'v']"
"Hey, how does Microsoft handle its inventory compared to its total assets, you know?","['af', 'v']"
"I am not sure. How does the total liabilities of Costco compare to their dividend yield, you know?.","['I', 'ag']"
"Could you tell me the overall worth of Visa's business, taking into account all financial aspects such as debt and other factors?.",['r']
"Can you explain the difference between Chevron's current liabilities and the highest stock price it reached during the day, mate?.","['o', 'e']"
Can you tell me more about Amazon's recent moves into different markets?,['aaj']
Could you tell me the total return on an Oracle investment in the past 5 years?.,['c']
What does Walmart spend on goods?,['m']
"God, I don't know. When did Chevron last give out cash from their income dividend?.",['b']
"Yo mate, what's the ticker symbol for Philip Morris and how much do they have in current assets?.","['n', 'ae']"
I was wondering if there are any potential risks to a company's financial stability that could potentially affect its stock price?.,['aai']
Can you explain the distinction between total return index and intraday high for IBM?.,"['e', 'c']"
"Let's see, for the latest news articles on the oil industry, maybe we can try searching for something like ""oil industry updates"" or ""recent developments in the oil industry"".",['aaj']
Can you tell me how many shares of AMD are currently in circulation?.,['k']
"Could you tell me the ticker symbol for Chevron on the NYSE? Also, I'm curious about its 12 month trailing EPS.","['t', 'ae']"
What's the ticker for Chevron on the New York Stock Exchange and do you happen to know its 12 month trailing EPS?.,"['t', 'ae']"
"So, Visa belongs to the {INDUSTRY","['o', 'u']"
"Let's check out what the Utilities sector is up to today, shall we?",['ar']
"Well, let me see...it looks like the ISM Non-Manufacturing Report On Business measures the economic activity in the non-manufacturing sector..",['aac']
"Oh gosh I am not sure. Err... which one do you think? Which one did better, Consumer Staples or Materials, last month?","['an', 'ap']"
"Let's take a look, shall we? The current liabilities for Intel, how much of them are made up of COGS?.","['o', 'm']"
"Oh gosh, I am not sure. Are there any like, social media rumors or news that could possibly affect the stock prices of some companies?.",['aai']
Can you tell me about the performance of Intuit's total return index in the past year?,['c']
Are Exxon Mobil's current liabilities actually higher than its earnings per share for the past 12 months. ,"['t', 'o']"
Can you tell me about the comparison between the ISM manufacturing and nonmanufacturing indexes?.,"['az', 'aac']"
"Huh, I am not sure, I mean, JNJ's price to earning ratio, how does it compare to the cost of goods sold, I don't know, I don't know about that stuff.","['f', 'm']"
Could you tell me about the current yield of the 10-year US Treasury Government Bond? I believe it would be quite useful information to know.,['aah']
"Do you know mate, what is the general industry classification for Verizon and how much do they owe in current liabilities?.","['o', 'u']"
Do you seriously not know what AMD's R&D spend was last year?.,['ac']
Can you tell me about the ISM manufacturing index and leading index? I am interested in learning more about these economic indicators..,"['az', 'aag']"
What are people saying about Apple on social media mate?.,['aai']
Can you tell me the total return index for Nike?.,['c']
"Mmhm... I don't know. Err... Which index had a higher performance last year, the S&P 500 or the S&P General Industry Classification Real Estate Sector Index?","['au', 'ak']"
"Is Salesforce making money or losing money with its operations, you know?.",['aa']
"Oh man, I don't know. What the heck... I mean, who's in the S&P General Industry Classification Information Technology Sector Index?",['al']
Oh gosh I am not sure. Is there any correlation between the CPI for all urban items and the S&P General Industry Classification Consumer Discretionary Sector Index?.,"['am', 'aw']"
"What's the latest buzz on JPMorgan Chase, you know?",['aaj']
Can you tell me the current ISM Purchasing Managers Index for the manufacturing sector in the United States? I need it for my report..,['az']
 What effect does the yield of the 10-year US Treasury Government Bond have on the Real Estate sector?.,"['ak', 'aah']"
What is the relationship between the 10 year treasury bond yield and industrial production?.,"['aaf', 'aah']"
"I don't know, I mean, what was IBM's highest stock price for the day?.",['e']
"Hey, do you want to know more about Salesforce? Well, let me tell you the latest news, okay?",['aaj']
"Can you tell me more about Mastercard's liabilities? I'm curious if they have a high amount, you see?.",['ag']
Can you tell me the minimum price that Salesforce reached at any point today?.,['d']
"I see you want to know about Merck. Well, it looks like they have a certain operating income but I'm not sure of the exact number. As for the stock price, it has reached a low point today but I don't know the specific amount.","['aa', 'd']"
Could you tell me about Coca-Cola's total operating expenses?.,['ab']
Can you explain why Comcast's current liabilities are so much higher than their current assets? It just doesn't add up..,"['o', 'n']"
"Oh gosh I'm not sure. Let me think... Uh, what are Bank of America's market capitalization and current liabilities?.","['o', 'h']"
Can you tell me about Comcast's enterprise value and how it stacks up against the number of days they hold their inventories for?.,"['r', 'v']"
What's the current value of the leading economic indicators index for the US?.,['aag']
Could you tell me about Johnson & Johnson's total return index performance during the specified time period?,['c']
"What has the Utilities Sector been up to in the last 5 years, pal?.",['ar']
Exxon Mobil's lowest intraday price is nowhere near its total current assets. Can you believe it?.,"['d', 'n']"
"Oh God, obviously the ISM Purchasing Managers Index for the manufacturing sector has like, a huge impact on the Consumer Staples Sector Index. What do you think?.","['az', 'an']"
I'm trying to figure out which sector index had a better performance last year. Was it the Financials sector or the Health Care sector?.,"['aq', 'ao']"
Could you tell me how much does Verizon spend on R&D?.,['ac']
"Can you tell me, how does the GDP compare to the performance of the S&P 500 in the information technology sector?","['ax', 'al']"
"Oh gosh, I don't know. I mean, Walt Disney is a company, right? And they probably belong to some industry and have some dividend yield, but I don't know what they are. Sorry.","['I', 'u']"
"Ugh, I don't know. Can you just tell me the legal name of the company and include net interest income from their financial data?.","['x', 'l']"
"How well does Microsoft handle its inventory in relation to its total assets, you know?","['af', 'v']"
Can you tell me the damn 52 week range for the S&P Materials Sector Index?,['ap']
"Oh God, seriously, how the hell does Chevron's current liabilities compare to the lowest price achieved on the trading day? Come on, give me a break..","['d', 'o']"
Can you tell me more about GDP and the Leading Economic Indicators? It seems like they might be related in some way..,"['ax', 'aag']"
"Can you even tell me, like, how the S&P 500 consumer discretionary sector index and the GDP price index are related? Because I really don't see a correlation here.","['am', 'aaa']"
"Last year, which sector do you think performed better, the financials or the real estate sector?","['aq', 'ak']"
"Can you tell me about the financials of Adobe? Specifically, I am interested in their total liabilities compared to their earnings per share, if you can find that information, please?.","['ag', 't']"
I am curious about Amazon's stock. Can you tell me the highest price it has reached in one day of trading and how many common shares are currently outstanding?.,"['e', 'k']"
"I am curious, which sector had a better performance last week? Was it Energy or Consumer Discretionary?.","['aj', 'am']"
Can you help me identify the sector index that represents the consumer discretionary sector?.,"['am', 'ar']"
Is there any information or evidence pointing towards a potential market crash or economic downturn?.,['aai']
When did Oracle's ex-dividend date occur last?.,['b']
"So, you want to know about the recent performance of the Information Technology and Communication Services sectors? Got it.","['al', 'at']"
"What the hell are they even calculating in JPMorgan Chase's enterprise value? Like seriously, what components are they including in it?",['r']
"Seriously, why are you even asking about Johnson & Johnson's current liabilities as of the most recent ex-dividend date? It's not relevant.","['o', 'b']"
"I was wondering, are there any insider trading rumors or information that could potentially impact a company's stock price?.",['aai']
Can you explain to me the discrepancy between General Electric's operating income and EPS in the last 12 months?,"['aa', 't']"
"Oh God, I mean, I don't know, buddy. How many assets does Walmart have in total?.",['af']
"I don't know, can you tell me how many employees JPMorgan has and what the total shareholder's equity is? I'm too lazy to look it up.","['ah', 'p']"
"Coca-Cola belongs to the food and beverage industry, right?.",['u']
Can you explain the distinction between UnitedHealth's net interest income and its intraday high?.,"['e', 'x']"
"Which index, the ISM Purchasing Managers Index or the Conference Board Leading Economic Indicators Index, do you think is a better predictor of economic activity in the future?.","['az', 'aag']"
"What was the cheapest price for Bank of America's stock today, you know mate?.",['d']
"Um, I have no idea. How does the S&P 500 Consumer Discretionary Sector Index stack up against the ISM Manufacturing Index?","['am', 'az']"
Can you just tell me the damn ticker symbol for Pfizer and how much money they make?.,"['ae', 'aa']"
"Hey pal, do you know what was the highest stock price of Comcast today? .",['e']
"So, how much did T-Mobile US's return in 5 years, mate?.",['c']
Err... I am not sure. Could you tell me what's the difference between the GDP price index and the federal funds rate? Thanks..,"['aaa', 'ay']"
"Let's compare Intuit and Tesla. Well, it seems that Intuit spends more on research and development than Tesla.",['ac']
"what portion of Verizon's total assets are being used for selling, general, and administrative expenses?.","['ad', 'n']"
"I don't have a clue, to be honest. Err... I mean, what percentage of Boeing's total assets are funded through long term debt?","['w', 'af']"
"Mate, what's the deal with the Utilities sector today?",['ar']
"Yo mate, how does the Materials sector in the S&P index stack up against the Communications Services sector in terms of performance?","['ap', 'at']"
Is the company part of the S&P Financials Sector Index or the S&P Energy Sector Index?.,"['aq', 'aj']"
"I'm sorry, I can't really understand this question. Could you rephrase it or provide more context?","['s', 'ac']"
"Can you help me find articles about the effects of tariffs on the automotive sector? I'm curious to know the latest updates, you see?.",['aaj']
"I see, I want to know about the lowest price of Salesforce today?",['d']
Can you tell me about the current state of industrial production in the United States?,['aaf']
"I'm not sure I fully understand the question, but let me see... So, you're wondering about the difference between Costco's total liabilities and their dividend yield?","['I', 'ag']"
How much does it cost McDonald's to make a Big Mac?,['m']
Why the heck does the Leading Economic Index get influenced by the ISM Manufacturing Index?.,"['aag', 'az']"
What's the current state of the economy with the USA 10-year Government Benchmark bond yield and the total index of industrial production as indicators?,"['aah', 'aaf']"
"Come on, is it not common knowledge that Oracle's total liabilities are?",['ag']
"I mean, come on, oh God. Has Boeing been mentioned in any recent news articles? Just kidding, who doesn't know that?.",['aaj']
Could you tell me about the CPI and how often it is updated?.,['aw']
Can you explain the relationship between Berkshire Hathaway's EBITDA and its dividend payout?.,"['q', 'b']"
Can you find any damn social media posts lately that talk about how government regulations are screwing over the pharmaceutical industry?.,['aai']
"Come on, does anyone even care how many days Philip Morris holds its inventories? Plus, it's not even relevant to the current price and cost of goods sold.","['v', 'g']"
Can you give me an update on the performance of the communications services sector lately?.,['at']
What the hell is the current liabilities for IBM?.,['o']
"Anyways, it's something about IBM's debt and their earnings per share over the past year.","['w', 't']"
"So, what's the scoop on Tesla in yesterday's news? What were they talking about the most?.","['aaj', 'aai']"
"Hey buddy, do you know if there's any juicy insider trading info or rumors going around that could possibly impact a company's stock price? Just curious, you know.",['aai']
Can you tell me how Disney's total return index has changed in the past 5 years in comparison to its operating expenses?,"['ab', 'c']"
Could you tell me more about the impact of the ISM Purchasing Managers Index (MFG Survey) on the Information Technology sector?,"['az', 'al']"
Can you tell me the current yield for the 10-year US Treasury Government Bond? .,['aah']
