question,expected_fields
Do you want to know about Microsoft's R&D spending compared to their earnings last year?,"['ac', 't']"
"Can you tell me more about Mastercard's liabilities? I'm curious if they have a high amount, you see?.",['ag']
Could you tell me the relationship between the S&P Materials Sector and CPI?.,"['aw', 'ap']"
"Do you think the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index have any connection, mate?.","['ak', 'aag']"
Has the name Boeing been in any recent news articles at all?.,['aaj']
"Can you tell me how many shares Mastercard has per employee? I mean, come on, it's not rocket science.","['p', 'k']"
What's the difference between the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Consumer Discretionary Sector Index?.,"['aj', 'am']"
Can you tell me which companies are listed in the S&P General Industry Classification Information Technology Sector Index?.,['al']
"According to the Bureau of Labor Statistics, what is the current unemployment rate in the United States?",['aab']
Can you tell me the difference between the dividend yield and lowest price today for Nvidia?.,"['d', 'I']"
"Could you help me find some financial information about AMD? Specifically, I am looking for their SG&A as a percentage of their trailing twelve month EPS. Can you assist me with that?.","['t', 'ad']"
"I don't know about you, but I'm pretty sure that Walmart has a ton of employees and a massive amount of current liabilities. I mean, it's Walmart.","['p', 'o']"
I am not really keeping track but I think the current performance of the Information Technology sector is doing pretty well.,['al']
"Oh God, why are we always talking about Salesforce? What is even the most recent news?",['aaj']
"Could you tell me when the ex-dividend date is for Costco? Also, do you happen to know their total current liabilities?.","['b', 'o']"
Could you tell me the current price of Merck and the total shareholder's equity?.,"['g', 'ah']"
How much debt does Microsoft have?.,['ag']
Let's take a look at yesterday's performance. Did information technology outperform materials or vice versa in the S&P sector?.,"['al', 'ap']"
"I am not sure, but I am pretty sure the GDP price index in the United States has gone down in the past five years..",['aaa']
Can you tell me the ticker for Chevron on the NYSE and what its EPS has been for the past 12 months?.,"['t', 'ae']"
"Hey mate, which sector had a better performance yesterday, the Real Estate one or the Industrials one?.","['ak', 'as']"
"Oh God sorry, I am not sure. Do you know when the ex-dividend date for Microsoft is and what their enterprise value is?.","['b', 'r']"
Can you tell me more about consumer confidence and how it evolves over time?.,['aad']
"Seriously, why do you even care about the latest news on inflation? It's not important. But if you really want to know, it's probably something about prices going up again.",['aaj']
"What is the difference between Pfizer's current liabilities and their shareholder's equity, you know mate?.","['o', 'ah']"
Can you tell me more about the performance of the Utilities and Energy sectors yesterday?.,"['ar', 'aj']"
"Can you tell me the total revenue for Salesforce, taking into account discounts, returns, and allowances?.",['y']
I've heard there are some new Apple products coming out soon. Can you tell me more about that?.,['aai']
"Huh? I don't know, are you talking about Costco? Is their EBITDA higher or lower than their long-term debt?.","['q', 'w']"
How is the GDP price index even relevant? Can we move on to something more important?.,['aaa']
"Yeah, I am not really sure. How does Cisco's earnings and interest income affect its financial performance? I don't know, man.","['s', 'x']"
"I'm not sure about Verizon's next ex-dividend date, but I can help you find it. Just give me a moment to research it for you.",['b']
"I am not sure, but let's check. Does the S&P General Industry Classification include the health care sector?.",['ao']
"what portion of Verizon's total assets are being used for selling, general, and administrative expenses?.","['ad', 'n']"
Can't you just tell me what Cisco's current liabilities were on the ex-dividend date? I'm pretty sure they paid their most recent dividend.,"['b', 'o']"
"Hey, do you know what's the current unemployment rate in the United States, buddy?.","['aab', 'al']"
"I'm not sure, but I do know that Oracle was in the news last week. Would you like me to look for any specific information about it?.",['aaj']
Can you explain to me the damn connection between the ISM manufacturing and non-manufacturing indexes? .,"['aac', 'az']"
"Hey mate, can you tell me the current yield of the 10-year US Treasury Government Bond and how it stacks up against last month's Consumer Price Index (CPI)?","['aah', 'aw']"
Could you tell me the ISM non-manufacturing survey index for January 2020?,['aac']
Do you know how many people work for General Electric and what was their cost of goods sold last year?.,"['m', 'p']"
"What's going on with that crypto thing? Like, what are the newest things happening in the cryptocurrency market?.",['aai']
Could you tell me when Nike's ex-dividend date was and what industry they are in?.,"['b', 'u']"
"What sources do you use to find information about Intuit, mate?.",['aaj']
I am not sure. How does the S&P General Industry Classification Energy Sector Index compare to the unemployment rate?.,"['aj', 'aab']"
"Last year, which sector do you think performed better, the financials or the real estate sector?","['aq', 'ak']"
How much are Cisco's liabilities compared to their earnings per share for the past 12 months?,"['ag', 't']"
"I am not sure. Err... the CPI measures something, I don't know what, and I think it is updated sometimes, but I don't know how often.",['aw']
Could you tell me the difference between GDP and the yield on the 10 year treasury?,"['ax', 'aah']"
"You know, is McDonald's still in the game or are they still struggling?",['aa']
I am curious about the correlation between Comcast's net interest income and the duration of time they hold their inventories. Is there a relationship between these two factors?.,"['x', 'v']"
Can someone tell me the damn P/E ratio of the S&P 500? .,['au']
"Oh gosh I don't know. I think... Walmart's market cap is related to the cost of goods sold somehow, but I am not sure how exactly.","['h', 'm']"
"Oh man, I don't know. What the heck... I mean, who's in the S&P General Industry Classification Information Technology Sector Index?",['al']
What are the debts and obligations that Adobe currently has?.,['o']
"I don't know, man. Does Exxon Mobil spend any money on research and development?.",['ac']
"I am curious about upcoming IPOs in the technology sector. Can you tell me if there are any, please?.",['aai']
"Hey pal, could you tell me what the difference is between Verizon's highest price during the day and their COGS?","['e', 'm']"
Can you tell me the R&D spend of Comcast 5 years ago as a percentage of their total operating expenses?,"['ac', 'ab']"
"Can you believe it, on the day Chevron made the most non-operating interest income, its stock price was actually at its lowest point during the day. What a coincidence, right?.","['d', 'z']"
Can you believe that Pfizer's market capitalization is actually what it is?.,['h']
What is the current trend of the stock market benchmark index?.,['au']
"I see you want to know which sector had better performance last year, the Financials or Health Care sector, am I right?.","['aq', 'ao']"
What on earth is the relationship between the S&P Materials Sector and CPI?.,"['aw', 'ap']"
"You want to know about Proctor & Gamble? Yeah, right, I can tell you that they spend a certain percentage of their EBITDA on research and development, you see?.","['ac', 'q']"
What is the shareholder's equity of Nvidia pal?.,['ah']
Could you tell me about the connection between the ISM manufacturing and non-manufacturing indexes?,"['aac', 'az']"
How does Mastercard's earnings per share stack up against its total liabilities mate?.,"['t', 'ag']"
Can you provide me with information on Oracle's PE ratio compared to its operating income?,"['aa', 'f']"
In what ways does the fed funds rate impact the real estate industry?.,"['ay', 'ak']"
"Could you give me some information on the stock market today? Specifically, I'm interested in any unusual trading activity that may have occurred.",['aai']
Could you tell me the total value of Oracle's current assets?,['n']
Can you tell me the name of IBM's company?.,['l']
"What's the difference in Comcast's net sales and its current liabilities, you know friend?.","['y', 'o']"
What is the company that has a higher amount of long term debt compared to the number of days its inventory is held?.,"['v', 'w']"
Oh God I don't know. What is the dividend yield of Merck?.,['I']
Can you tell me about any news articles that have been published about Home Depot?,['aaj']
"Could you provide me with information about the merger between Company A and Company B? Specifically, I am interested in any news articles that have been published about it..",['aaj']
"Oh gosh, I am not sure. What kind of news articles are you looking for? Like, the latest updates and stuff on the oil industry?",['aaj']
Can you tell me what the total liabilities are for Walt Disney?.,['ag']
Could you tell me the lowest price of AMD stocks on the trading day?.,['d']
Could you tell me more about the relationship between the S&P Materials Sector and CPI?.,"['aw', 'ap']"
"Oh God oh gosh, I am not sure. How does UnitedHealth's enterprise value and industry classification affect its financial situation?","['r', 'u']"
Can we talk about Salesforce's cost of goods sold? are they currently experiencing an increase or decrease in their cost of goods sold?.,['m']
"I am not sure if I have the most current information, but here are three recent news stories about Apple: 1. Apple announces new iPhone models for release in September. 2. Apple reaches $1 trillion market value. 3. Apple facing backlash over controversial decision to remove headphone jack from new phones.",['aaj']
"Let's see, the fed funds rate..., it can have a significant impact on the real estate sector, don't you think?","['ay', 'ak']"
"Could you tell me the most recent ISM Non-Manufacturing Index, please?",['aac']
Can you tell me about the performance of Merck's earnings per share in the last year?,['t']
How well has Merck been doing in terms of earnings per share over the last year?.,['t']
"Can you tell me the EV of Walmart? Sure, it's Walmart's EV, right?.",['r']
Can you please give me the latest articles related to Bank of America? I need to be updated on the current situation..,['aaj']
"Can you guys tell me what's been going on lately that might affect the price of gold? Like, in the near future?.",['aaj']
 Is there any relationship between the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index?.,"['ak', 'aag']"
"Oh God, I don't know mate. Err... which sector has been doing better, Financials or Industrials?","['aq', 'as']"
Can you tell me the highest price that T-Mobile US reached during the trading day?.,['e']
"In terms of consumer confidence, how does it fluctuate over time?.",['aad']
What can we expect for Tesla's future performance based on social media activity?.,['aai']
Which month showed the least amount of confidence among consumers?.,"['aai', 'aad']"
"Hey, have you heard anything about JPMorgan Chase lately? I am curious about any news or updates that have been reported about the company.",['aaj']
Can you tell me what's been going on with Apple lately?,['aaj']
Can somebody please tell me what the Shareholders' equity for Nike is?.,['ah']
"What's the latest gossip on Salesforce, mate?.",['aaj']
"I'm not sure, but could you tell me when the ex-dividend date is for UnitedHealth's latest dividend payment?.",['b']
"What is the current status of industrial production in the United States, you know pal?.",['aaf']
What's the deal with the ISM manufacturing index this month compared to last month?.,['az']
Let's compare the performance of the Financials and Industrials sectors. Which one do you think has been doing better?,"['aq', 'as']"
"Oh gosh, I have no idea. Umm... T-Mobile US's non-operating interest income is compared to its highest trading price of the day?","['z', 'e']"
"Sorry, what is Comcast's total return index?",['c']
"I am curious, which sector has been doing better, Industrials or Information Technology?.","['as', 'al']"
"Could you tell me about the performance of the S&P Health Care Sector? Ok, sure, I can give you some information on that.",['ao']
Do you know what percentage of AMD's cost of goods sold is allocated towards research and development?,"['m', 'ac']"
"I don't know, oh gosh, Microsoft's total return index, like, 5 years ago?.",['c']
Could you help me understand the market value and total liabilities of Bank of America?,"['h', 'ag']"
"I'm curious to know, how does Microsoft's non-operating interest income compare to the number of employees, you know?.","['p', 'z']"
What was the lowest stock price Chevron had that day when they made the most money from non-operating interest?.,"['d', 'z']"
Can you give me information on Philip Morris' revenue?.,['y']
Have you heard any talk or gossip about a company's financial status being spread on social media?.,['aai']
What the hell is the difference between the performance of the S&P Industrials sector and the Materials sector?.,"['as', 'ap']"
I don't know... What is the portion of Apple's current price that goes towards operating expenses?.,"['g', 'ab']"
"Ugh, I have to do research on the oil industry. What a drag. Can you find me the most recent news articles about it?.",['aaj']
Could you tell me about the Consumer Price Index (CPI)? What factors are taken into account when calculating it?,['aw']
"In terms of investment, were you wondering about the performance of Consumer Discretionary and Consumer Staples in 2022? Which one of these S&P sector indices outperformed the other?","['am', 'an']"
When will Bank of America have their next ex-dividend date?.,['b']
"I mean, can you just tell me what's the latest gossip about that company? Like, what are people talking about in the news?.",['aaj']
"Like, what is T-Mobile US's total liabilities? ",['ag']
Do you happen to know the number of outstanding shares for Chevron during the day with the highest intraday high in the past 5 years?.,"['k', 'e']"
"Hey, have you heard the latest news about Chevron?",['aaj']
Oh gosh I am not sure! How does Salesforce's projected earnings per share for the next twelve months compare to its total assets?,"['s', 'af']"
Can you tell me the difference between the S&P Energy index and the S&P Information Technology index in terms of value?.,"['al', 'aj']"
"Oh God yeah, I am not sure. Could you tell me the difference between UnitedHealth's net interest income and its highest point during the day?.","['e', 'x']"
"Let me check for you... Ah, according to my sources, Bank of America's lowest stock price today was x dollars. Is that what you were looking for?.",['d']
"Seriously, who cares? Do you really want to know about Intel's current stock price?.",['g']
Could you tell me the highest stock price JPMorgan Chase has reached today and their EPS for the past 12 months?.,"['e', 't']"
Let's take a look at how Walmart's non-operating interest income and number of employees affect its financial performance.,"['z', 'p']"
"I'm not sure what you are asking, but let me see... Ah, I believe you are wondering about the price-earnings ratio of Adobe on the most recent ex-dividend date. Is that correct?","['b', 'f']"
Can somebody please tell me how the ISM manufacturing index compares to last month? I have no idea.,['az']
Can you explain how the total return index of Johnson & Johnson reflects the increase in value of its shares during a set timeframe?.,['c']
"Oh God I don't know. Like, how much money does Mastercard make for each share compared to how much they owe?.","['t', 'ag']"
"Oh, I am not sure. Could you repeat that? Something about Pfizer, their classification and when they last didn't pay dividends?","['u', 'b']"
"Looking into Bank of America, i see they hold an inventory for a certain amount of days, but i am not sure how many.",['v']
"Can you tell me about McDonald's? Like, how many people work there and what is the value of their assets right now?.","['n', 'p']"
Which company is constantly in the news and receives the most media attention?.,['aaj']
What is the gross domestic product of the communications services sector?.,"['ax', 'at']"
"Err... I am not sure, oh God. Does the GDP include the health care sector?","['ao', 'aaa']"
Did you know what the high price was for General Electric today?.,['e']
Could you provide more information about UnitedHealth? How much is its market cap compared to its intraday high?.,"['h', 'e']"
Can you help me find news articles that talk about the federal funds rate and mention the keyword 'economy'?.,"['aaj', 'ay']"
"Let's go ahead and talk about Philip Morris, shall we? What's their general industry classification and how does their damn net interest income compare to their total interest income?.","['u', 'x']"
Which company has a lower price-to-earnings ratio and a higher intraday low?,"['d', 't']"
What is the relationship between the ISM manufacturing index and the consumer discretionary sector's performance?.,"['az', 'am']"
"Hey there buddy, can you tell me what's new with Apple? Maybe the top 5 things that have been going on with them recently?",['aaj']
"Why don't you just like, figure out the damn enterprise value of UnitedHealth on your own? Seriously, it's not that hard.",['r']
"Which sector index had a damn higher value, the S&P General Industry Classification Health Care Sector Index or the S&P General Industry Classification Financials Sector Index?.","['ao', 'aq']"
"I want to know how the unemployment rate relates to the leading economic indicators, mate.","['aag', 'aab']"
"Can you tell me the shareholder's equity of Nvidia and how much it is, pal?.",['ah']
"Can you tell me what the current federal funds target rate is, buddy?.",['ay']
Can you tell me what is the long term debt of Walmart?,['w']
"Oh gosh, I don't know. I mean, Walt Disney is a company, right? And they probably belong to some industry and have some dividend yield, but I don't know what they are. Sorry.","['I', 'u']"
Have you heard anything about Tesla lately?,['aaj']
"Could you tell me, what are the total liabilities of Home Depot?.",['ag']
"Could you tell me about the stock price of UnitedHealth? I'm interested in knowing the difference between the lowest and current price, can you help me with that?.","['d', 'g']"
Could you tell me about any recent news or events that might affect the price of gold in the coming weeks or months?.,['aai']
"Do you have any information on Bank of America's inventory management? Specifically, how many days of inventory do they hold?.",['v']
Could you tell me how much money Proctor & Gamble owes in liabilities?,['ag']
"You know mate, the ISM Non-Manufacturing Survey Index has an impact on the GDP of the United States, do you agree?","['ax', 'aac']"
Can you tell me the total liabilities of Johnson & Johnson?.,['ag']
Could you tell me the net sales of Comcast and how it compares to their current liabilities?.,"['y', 'o']"
"I am not sure if I have the exact answer, but I believe you are asking for the total return index of Walmart's stock and the ex-dividend date for its most recent cash dividend payment. Is that correct?","['c', 'b']"
"Can you tell me about Philip Morris? Like, what industry does it fall under and how does its net interest income compare to its total interest income?.","['u', 'x']"
Could you please provide me with the top 5 news articles about Tesla? I am interested in staying updated on the latest developments of the company..,['aaj']
Can you provide information on Salesforce's EBITDA and SG&A? I'm curious about the difference between the two..,"['q', 'ad']"
"Have you heard any updates on Pfizer lately, mate?.",['aaj']
"Yeah, I am not sure. Which company has a higher amount of current assets, Tesla or Salesforce?.",['n']
"Like, come on, oh God. I don't know, does Adobe spend more money on research and development or operating income?.","['aa', 'ac']"
What is the latest ISM Manufacturing Index value that is available?.,['az']
"Erm... I am not sure! Cost Of Goods Sold for T-Mobile US includes a variety of expenses such as materials, labor, and inventory costs..",['m']
"Could you tell me the current stock price of PepsiCo, friend?.",['g']
"I don't have a clue, to be honest. Err... I mean, what percentage of Boeing's total assets are funded through long term debt?","['w', 'af']"
"I'm not too familiar with company finances, but based on my research, I would say that Salesforce likely has a higher book value per share than long-term debt. However, this could vary depending on the specific financial reports and metrics being used for comparison.","['j', 'w']"
Is it true that the ISM Nonmanufacturers Survey Index is being led by the Industrials Sector Index?.,"['as', 'aac']"
Can you tell me the current level of the Industrial Production Index?.,['aaf']
"Honestly, I don't know. What's going on with Salesforce these days?.",['aaj']
Can you provide me with information on the Consumer Price Index for all urban items this month? Has it gone up or down?.,['aw']
Does Costco's total return index exceed its total assets?.,"['af', 'c']"
Could you tell me the dividend yield of PepsiCo compared to its EBITDA?.,"['q', 'I']"
How does the GDP of the United States relate to inflation?.,"['ax', 'aae']"
"Is it just me, or has the cost of living in the United States gone through the roof? .",['aae']
Does the way people feel about the economy in the US affect how well the utilities sector does?,"['ar', 'aad']"
"So what's up with Mastercard today, like did it reach its highest price and what are its net sales or revenues, you know mate?.","['e', 'y']"
"Last month, which sector had a higher performance, Consumer Staples or Materials?.","['an', 'ap']"
Could you tell me the current EPS for Chevron over the past 12 months and the total amount of their current assets?,"['t', 'n']"
Could you tell me about the performance of Home Depot's stock in the last 5 years?,['c']
"Hey mate, can you tell me the stock price of Chevron according to fool.com?.",['aai']
"Yo mate, what's the ticker symbol for Philip Morris and how much do they have in current assets?.","['n', 'ae']"
Can you provide me with the current lowest stock price for General Electric? I am curious to know the lowest it has reached today..,['d']
I am curious about any recent updates or news regarding Tesla. Have you come across any?.,['aaj']
"Like, do you not know the basics? GDP and the yield on the 10 year treasury are completely different things. Did you not pay attention in school?","['ax', 'aah']"
Can you tell me what the dividend yield is and the ticker symbol for Nike? I would love to know..,"['ae', 'I']"
"Can you believe that someone actually asked this question? The GDP of the United States is obviously one of the most basic things that everyone knows. Come on, people.",['ax']
Could you explain how the ISM Nonmanufacturers Survey Index impacts the performance of the S&P General Industry Classification Health Care Sector Index?,"['ao', 'aac']"
Can you tell me about Amazon's financial information? I am interested in their market capitalization and the amount they spent on cost of goods sold..,"['h', 'm']"
"Hey, do you know how Bank of America's market cap stacks up against its EBITDA?","['q', 'h']"
"So, mate, how has the communications services sector been doing lately? You know, like, what's the scoop on that?.",['at']
"Let's see, you want to know about Comcast? Well, Comcast is a company in the communications sector and their estimated EPS for the next 12 months is forward 12 month EPS estimate right?","['s', 'u']"
"Can you give me some of the latest news about Apple in the past week, maybe the top three?.",['aaj']
"Oh gosh, I don't know. Has there been anything new happening with Tesla lately?.",['aaj']
Can you explain the difference between the net sales and cost of goods sold for Costco? .,"['m', 'y']"
Could you tell me the current stock price of Exxon Mobil and the total amount of their current liabilities?.,"['o', 'g']"
What are some cool blog posts talking about what the future holds for a particular company in the tech industry?.,['aai']
What is the relationship between the ISM Nonmanufacturing Survey Index and the S&P Consumer Discretionary Sector Index?.,"['aac', 'am']"
Can you give me an update on Apple? I am curious about the latest news and updates related to the company..,['aaj']
Have you heard any juicy rumors or speculations about a possible market crash or economic downturn?.,['aai']
"Hey friend, can you tell me about the S&P General Industry Classification Industrials Sector Index and if there has been any recent news about this sector's performance?","['as', 'aaj']"
"Can you tell me about Coca-Cola's liabilities? Like, what is the total amount of liabilities they have?.",['ag']
"I want to know what the dividend yield is for General Electric and how it connects to its total assets, you know?.","['I', 'af']"
I'm happy to help with that request. Are you looking for some news articles on how Brexit is affecting the UK economy?.,['aaj']
Can you help me understand the calculation for Inventories Days Held for Intel?.,['v']
"I am trying to find which company has a higher EV/COGS ratio, do you think it could be Coca-Cola or PepsiCo?.","['r', 'm']"
"Oh God, I am not sure. On its ex-dividend date, what is Netflix's total liabilities?.","['ag', 'b']"
"Oh gosh I don't know, let me think... Hmm... I am not sure how well the communications services sector has been doing lately.",['at']
Could you tell me the amount of shareholders' equity that Apple has?.,['ah']
What was the lowest stock price for Berkshire Hathaway today?.,['d']
Do you think Walt Disney's expenses are more expensive than its current stock price?.,"['ab', 'g']"
Can you tell me about the media coverage of Costco compared to other companies? I'm interested in hearing more about this topic.,['aaj']
"I mean, come on, it's obvious that Bank of America has had more news coverage in the last month compared to JPMorgan Chase.",['aaj']
"I'm not sure, let me check. It looks like JPMorgan does have more net interest income compared to their total current assets.","['n', 'x']"
"I see, you're interested in the correlation between the 10 year treasury bond yield and industrial production?.","['aaf', 'aah']"
"I am not sure really... Mmhm... I think there are articles about the Bank of America, but I am not sure which ones exactly..",['aaj']
Can you tell me the current federal funds target rate and GDP price index?,"['aaa', 'ay']"
Could you tell me the daily trading volume for S&P Energy?.,['aj']
"Can you help me find the total expenses of Bank of America? Yeah, I want to know the total amount they spent for their operations, you see?.",['ab']
"Can you tell me about IBM's EBITDA margin? Yeah, i see, you want to know about IBM and its EBITDA margin, right?.",['q']
What's the latest on JPMorgan Chase? I'm curious to know what's been reported recently.,['aaj']
I want to know more about McDonald's. Could you tell me how many employees they have and the total value of their current assets?.,"['n', 'p']"
What is the industry that McDonald's falls under and how many outstanding common shares does it have? .,"['u', 'k']"
"What are Mastercard's competitors saying about them? I mean, just check the news.",['aaj']
Which one do you think is a better predictor of future economic activity? The ISM Purchasing Managers Index or the Conference Board Leading Economic Indicators Index? .,"['az', 'aag']"
Could you explain the distinction between GDP and the 10 year treasury yield? I would love to know more about it..,"['ax', 'aah']"
"Which company, Mastercard or Visa, has a higher operating income but holds inventory for fewer days, do you know mate?.","['aa', 'v']"
"How does Comcast's EBITDA compare to its total assets, you know?.","['af', 'q']"
"I can't believe you're even asking this, it's common knowledge that Home Depot's earnings per share are obviously higher than their total liabilities.","['t', 'ag']"
"I am not sure about that one buddy, but there is a company that has a higher intraday low and a lower P/E ratio, you know..","['d', 't']"
"Do you know how long Philip Morris holds onto their inventory? Based on their current price and cost of goods sold, I'm curious about the number of days..","['v', 'g']"
"Hey mate, can you give me the latest scoop on Apple? What are the top 3 news that's been buzzing about them in the past week?.",['aaj']
"So, like, what's the deal with the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Consumer Discretionary Sector Index? What's the difference, dude?.","['aj', 'am']"
"Could you tell me more about UnitedHealth? I am curious about their net interest income and the number of employees they have, if you don't mind sharing that information with me.","['p', 'x']"
Can you tell me the percentage of Intel's net sales that is attributed to cost of goods sold?.,"['m', 'y']"
"Oh gosh, I don't know. What is the ratio of Mastercard's non-operating interest income to its current stock price?","['g', 'z']"
"I was wondering, does Coca-Cola have a lot of debts or assets?.",['ag']
Can you just tell me McDonald's revenue?.,['y']
"Oh God, I mean, does anyone even care about the impact of tariffs on the automotive industry? Are there really any recent news articles about it?",['aaj']
I would like to know about Home Depot's financial performance. How does their net interest income compare to the number of days they hold inventory?.,"['x', 'v']"
"Which index is higher, the ISM manufacturing index or the S&P 500 real estate sector index, you know?.","['az', 'ak']"
Could you tell me how much of Philip Morris' revenue is attributed to COGS?.,['m']
"Come on, it's obvious that the S&P General Industry Classification includes the health care sector. I mean, isn't that common knowledge?",['ao']
"Yo, have you heard any recent news about the health care sector, mate?.","['aaj', 'ao']"
"I am not sure but I think Amazon's cost of goods sold is probably higher than most other companies in the retail industry. I mean, they are huge, so their expenses have to be high, right?",['m']
"Oh gosh, I don't know. Err... which one is better, Materials or Consumer Staples?.","['ap', 'an']"
"Can you tell me more about the current state of the manufacturing sector in the United States, based on the ISM Purchasing Managers Index? Is it showing signs of growth or contraction?.",['az']
Has the GDP price index in the US gone up or down compared to last year?.,['aaa']
Can you tell me the earnings per share for UnitedHealth in the last twelve months?,['t']
"Let's see, which sector index are you interested in? Oh, right, the one with a higher P/E ratio, yeah?","['as', 'ak']"
"Hey, buddy, what's the deal with General Electric's operating income, you know, mate?.",['aa']
"Can you even tell me, like, how the S&P 500 consumer discretionary sector index and the GDP price index are related? Because I really don't see a correlation here.","['am', 'aaa']"
"I am not sure, buddy. What the hell is the damn ticker symbol of the company?.",['ae']
"How does Amazon's cost of goods sold compare to its dividend yield, you know?","['m', 'I']"
Which company is being talked about the most in the news today?,['aaj']
"What company has the ticker symbol KO and like, what's their operating income?","['ae', 'aa']"
Does UnitedHealth have a high price-earnings ratio compared to its current liabilities?,"['f', 'o']"
"Do you seriously not know how much higher the S&P General Industry Classification Communications Services Sector Index is compared to the federal funds rate? Come on, it's common knowledge..","['at', 'ay']"
"Oh God yeah, I have no clue. Umm... can you repeat that? Something about Visa and a dividend yield on some date?","['b', 'I']"
"Oh gosh, I don't know. Like, what's the latest ISM Purchasing Managers Index for manufacturing in the US?",['az']
"Uh, I have no idea. What's the dividend yield for Pfizer compared to its net sales?.","['y', 'I']"
"Between Reuters and BBC, which one has more news coverage on Coca-Cola?",['aaj']
Can you tell me about any potential mergers or acquisitions in the finance industry that have been circulating as rumors? I'm curious to know more about them..,['aai']
How does that fancy ISM Purchasing Managers Index thingy for the manufacturing sector affect the Consumer Staples Sector Index?.,"['az', 'an']"
"Hey mate, can you tell me how the ISM Nonmanufacturing Survey Index and the Consumer Price Index are connected?","['aae', 'aac']"
Do you think there are any lesser-known market insights or trends that aren't typically covered by mainstream financial news outlets?,['aai']
"Between Bank of America and JPMorgan Chase, which company has been receiving more news coverage in the past month?.",['aaj']
Can you provide information on Exxon Mobil's lowest intraday price and its total current assets?.,"['d', 'n']"
"How does the ISM Nonmanufacturing Survey Index affect GDP, you know?.","['ax', 'aac']"
"Um, I'm not really sure about that one. What kind of costs does Nike have to pay for when they make or buy their products?",['m']
"Hey buddy, have you heard any latest news about Johnson & Johnson? What's going on with them?",['aaj']
"I am not sure, sorry. What sector does Home Depot operate in and what is its current stock price?.","['g', 'u']"
"Let's take a look at Costco, shall we? Do you happen to know when their ex-dividend date is and what their total current liabilities are?.","['b', 'o']"
Can you tell me the net sales or revenues per common share outstanding for Philip Morris?.,"['y', 'k']"
"Can you tell me about Nike's financials? Specifically, how does their dividend yield compare to their total shareholder's equity?.","['I', 'ah']"
Could you tell me the number of outstanding shares for Bank of America at the moment?.,['k']
Let's look into the performance of the health care sector lately.,['ao']
Can you tell me the difference in yield between the 10-year US Treasury Government Bond and the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?.,"['aah', 'am']"
"Honestly, I have no idea how the CPI affects the S&P General Industry Classification Energy Sector Index. Can you provide some more context or information?.","['aj', 'aw']"
Can you tell me what percentage of Oracle's enterprise value is represented by its operating income?,"['aa', 'r']"
"Oh gosh, I can't remember. Err... how was the energy sector doing last year?",['aj']
Could you tell me about Walt Disney's non-operating interest income?.,['z']
"Uh yeah, I don't know. How much more does Berkshire Hathaway spend on research and development than their net sales?.","['y', 'ac']"
"Which sector has a higher index value, Materials or Information Technology? I think it's important to research this and make an informed decision.","['ap', 'al']"
Can you tell me about the difference between Bank of America's operating income and EBITDA?,"['aa', 'q']"
Do you know if the ISM Purchasing Managers Index indicates growth or contraction in the manufacturing sector of the United States?,['az']
Could you tell me what is the latest news article on Walt Disney?,['aaj']
"Uh, I don't know. What was Tesla's stock price today and how much do they make from interest?","['d', 'x']"
Can you tell me about the dividend yield for Visa on its ex-dividend date?,"['b', 'I']"
"Which sector performed worse today, Energy or Industrials?","['aj', 'as']"
Please tell me the ticker symbol for Philip Morris and how much money they have in assets..,"['ae', 'af']"
"Oh God, I am not sure. What is the enterprise value of UnitedHealth?.",['r']
Could you tell me about Mastercard's performance today? I am interested in its net sales or revenues and the highest price it achieved..,"['e', 'y']"
"Do you know how many people work at Walt Disney, mate?",['p']
"How long does Bank of America hold their inventory, you know buddy?.",['v']
Have you heard any gossip or talk on social media or the internet about a company's financial performance or future prospects?.,['aai']
"Can you tell me how Pfizer's total return index compares to its 12-month trailing EPS, mate?","['t', 'c']"
"Hey mate, is the stock market benchmark index on the rise or decline right now?",['au']
What is the latest news item in the data warehouse? What are the keywords related to it?.,['aaj']
"Please tell me, in local currency, how much money Cisco is worth in millions of units..",['h']
"I don't know, but like, what is the deal with JNJ's price to earning ratio and the cost of goods sold? Can someone explain that to me?.","['f', 'm']"
Could you tell me what the projected EPS for the next 12 months is for McDonald's?.,['s']
"Can you explain the difference between Comcast's current assets and liabilities, mate?.","['o', 'n']"
"Which sector did better in the S&P 500 yesterday, consumer staples or financials?.","['an', 'aq']"
"Can you tell me the lowest price of Johnson & Johnson's stock from yesterday, mate?.",['d']
Could you tell me the GDP of the United States?.,['ax']
Can you tell me how much of Comcast's total return comes from interest income not related to its main business?.,"['c', 'z']"
"Last month, what was the ISM manufacturing index?.",['az']
Can you tell me the current level of the Industrial Production Index?.,['aaf']
Can you tell me if T-Mobile US is effectively managing its cash flow from its current assets and revenues?.,"['n', 'y']"
Can you tell me about the current state of the non-manufacturing economy in the US based on the ISM Nonmanufacturers Survey Index? Is it expanding or declining?.,"['aac', 'as']"
"What's the deal with the fed funds rate and the real estate market, bro? Like, is there a connection or what?","['ay', 'ak']"
"I don't know, maybe you can tell me? What's the current damn price of Bitcoin anyway?.",['aai']
