question,expected_fields
"I am not sure, let me think. What is the difference between the highest price Verizon reached during the day and their cost of goods sold?","['stock_data.price_intraday_high', 'stock_data.cogs']"
Oh God I don't know. What is the Industrial Production Index at the moment?.,['economic_indicators.industrial_production']
"I don't know, man. Like, what is the deal with the unemployment rate and how does it impact the real estate sector?.","['market_data.Real_Estate', 'economic_indicators.unemployment_rate']"
How does the 10-year US Treasury Government Bond affect the Real Estate industry?.,"['market_data.Real_Estate', 'economic_indicators.10Y_ust_yield']"
Can you please tell me the operating expense of IBM?.,['stock_data.operating_expense']
Can you tell me the difference between Microsoft's EBITDA and their SG&A expenses?.,"['stock_data.ebitda', 'stock_data.operating_expense_sg&a']"
What is the damn legal name of Oracle? And what is their non-operating interest income?.,"['stock_data.interest_income_not_banks', 'stock_data.company_name']"
"Can you tell me the percentage of Oracle's net interest income compared to their total shareholder's equity, mate?.","['stock_data.shareholders_equity', 'stock_data.interest_income']"
"I don't know, man. What the hell is the total value of General Electric's assets?",['stock_data.assets_total']
"I don't know, what kind of question is that? Like, come on, I thought everyone knew about T-Mobile's latest news. .",['news_data_source']
Can you tell me when is the ex-dividend date for UnitedHealth's latest dividend payment?.,['stock_data.date_ex_dividend']
"I am curious, did the ISM manufacturing index and the S&P 500 move in the same direction today?.","['economic_indicators.ism_mfg', 'market_data.S&P500']"
"Oh God, I mean, come on, everyone knows what Pfizer's market capitalization is. Just look it up..",['stock_data.market_capitalization']
How many team members does Visa have compared to its overall assets?.,"['stock_data.assets_total', 'stock_data.employees']"
"What exactly does the GDP price index measure when it comes to the US economy, you know buddy?.",['economic_indicators.personal_consumption_expenditure']
"Oh gosh, I am not sure, but I think I read about Boeing in some recent news articles.",['news_data_source']
Can you tell me what was the maximum intraday value reached by AMD?.,['stock_data.price_intraday_high']
"Oh gosh I don't know, mate. I mean, PepsiCo's projected earnings per share... how does that compare to their net interest income?","['stock_data.eps_forward_12_month', 'stock_data.interest_income']"
Does Nvidia include their cost of goods sold in their financial statements?.,['stock_data.cogs']
Can you tell me the current value of JPMorgan Chase stock and if the bank is making any money?.,['stock_data.price_close']
How much money does Proctor & Gamble have in assets?.,['stock_data.assets_total']
"I see, you want to know if the total return index of Bank of America is related to its operating expenses? Right, I think we can find some information on that, ok?.","['stock_data.operating_expense', 'stock_data.total_return']"
"Oh God, I mean, does anyone even care about the impact of tariffs on the automotive industry? Are there really any recent news articles about it?",['news_data_source']
"I don't know, sorry. What is the book value per share of Berkshire Hathaway?",['stock_data.bps_book_value_per_share']
"Which sector index has outperformed, the Materials sector or the Consumer Staples sector, you know?.","['market_data.Materials', 'market_data.Consumer_Staples']"
"Oh God, come on, basically, I thought everybody knew how the ISM Manufacturing Index impacts the Leading Economic Index..","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"I see, you would like to know about the CPI and its update frequency? Alright, so the CPI measures inflation and it is updated monthly. Does that answer your question?.",['economic_indicators.cpi']
Can you tell me about JPMorgan Chase's inventory turnover in comparison to its net sales or revenues?.,"['stock_data.sales_or_revenues', 'stock_data.inventories_days_held']"
"Can you tell me about T-Mobile US's finances? Specifically, how does their operating income compare to their market capitalization?.","['stock_data.operating_income', 'stock_data.market_capitalization']"
"How does the ISM Purchasing Managers Index (MFG Survey) impact the Information Technology industry, mate?.","['economic_indicators.ism_mfg', 'market_data.IT']"
"How does the S&P Energy Sector measure up against Consumer Confidence, you know buddy?.","['market_data.Energy', 'economic_indicators.consumer_confidence']"
"Oh God, I have no idea. What was the consumer confidence index in 1985? I am not very conscientious about keeping track of that kind of information.",['economic_indicators.consumer_confidence']
"I mean, come on, everyone knows that Walt Disney has a book value per share and the most recent ex-dividend date was on [date]. Like, how could you not know that?","['stock_data.date_ex_dividend', 'stock_data.bps_book_value_per_share']"
"Can you tell me about Chevron's financials? Specifically, I am interested in their net interest income and how it relates to their total liabilities.","['stock_data.interest_income', 'stock_data.liabilities_total']"
"I wonder, does Nvidia allocate a large portion of their budget towards research and development?",['stock_data.research_and_development']
What could potentially affect a company's stock price in the short term?,['external_data_source']
Can you tell me about the performance of Intuit's total return index in the last year?.,['stock_data.total_return']
Can you tell me what the ISM manufacturing index was last month?,['economic_indicators.ism_mfg']
Oh gosh I am not sure. Err... how does the unemployment rate impact the real estate sector's performance?.,"['market_data.Real_Estate', 'economic_indicators.unemployment_rate']"
Err... I don't know. How does the performance of the S&P Industrials compare to the Materials sectors?.,"['market_data.Industrials', 'market_data.Materials']"
Have you heard any updates on Costco lately?,['news_data_source']
"Can you tell me about Nvidia, mate? What is their industry classification and how much did they earn per share in the last 12 months?","['stock_data.eps_trailing_12_month', 'stock_data.general_industry_classification']"
Can you tell me about Boeing's current assets and how they compare to its intraday high?.,"['stock_data.assets_short_term', 'stock_data.price_intraday_high']"
Have there been any recent articles about Visa in the news?.,['news_data_source']
Do you know how many news articles about Apple were published last week?,['news_data_source']
"I'm not sure, but perhaps we can find out by comparing Comcast's operating income to its total assets.","['stock_data.operating_income', 'stock_data.assets_total']"
"Oh gosh I am not sure. What is the industry that Visa is in, and like, what are their current liabilities?.","['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
Can you provide information on General Electric's EBITDA?.,['stock_data.ebitda']
"I see, so you want to know which stocks are popular on social media at the moment?",['external_data_source']
"Could you tell me when the ex-dividend date is for T-Mobile US? I would really appreciate it, thanks!.",['stock_data.date_ex_dividend']
Can you tell me the current stock price for Salesforce and the total value of their current assets?.,"['stock_data.assets_short_term', 'stock_data.price_close']"
Have you heard anything about Tesla lately?,['news_data_source']
"What's the recent performance of the Information Technology and Communication Services sectors, mate? .","['market_data.IT', 'market_data.Communications_services']"
Can you tell me the key terms used in the latest news?,['news_data_source']
"I'm not sure, but perhaps you could tell me more about the relationship between the S&P General Industry Classification Consumer Staples Sector Index and the federal funds rate.","['market_data.Consumer_Staples', 'economic_indicators.fed_funds_rate']"
"Do you know how many employees Chevron had on the day it reached its highest intraday price, mate?.","['stock_data.employees', 'stock_data.price_intraday_high']"
"Can you tell me when Microsoft's ex-dividend date is? Also, I need to know what their enterprise value is..","['stock_data.date_ex_dividend', 'stock_data.enterprise_value']"
Can you tell me the current unemployment rate in the United States?,"['economic_indicators.unemployment_rate', 'market_data.IT']"
Can you tell me what Bank of America's enterprise value is in the financials sector mate?.,"['stock_data.general_industry_classification', 'stock_data.enterprise_value']"
Could you tell me how much it costs Costco to produce or purchase their goods compared to the number of shares they have outstanding?,"['stock_data.common_shares_outstanding', 'stock_data.cogs']"
"What industry does Netflix operate in and what was the highest value of their stocks today, mate? .","['stock_data.general_industry_classification', 'stock_data.price_intraday_high']"
"I need to know which industry, manufacturing or non-manufacturing, experienced the larger growth in their ISM index from January to February..","['economic_indicators.ism_non_mfg', 'economic_indicators.ism_mfg']"
"Oh God, do I really have to explain this? The ISM Purchasing Managers Index (MFG Survey) is a number that tells you something about manufacturing. And it's calculated by, like, some formula or whatever.",['economic_indicators.ism_mfg']
Can you provide any updates on how tariffs are affecting the automotive industry? I'm interested in any recent news articles on the subject..,['news_data_source']
"What's the connection between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index, you know?.","['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
Could you tell me the percentage of net sales that Mastercard spent on R&D in the last quarter?.,"['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
Can you tell me the current and lowest price of UnitedHealth's stock? I want to see the difference..,"['stock_data.price_intraday_low', 'stock_data.price_close']"
"Ugh, why would you even bother asking me this? Obviously it's JPMorgan Chase, hello! Do you even pay attention to the news?",['news_data_source']
"Hey mate, do you know how much money Nike owes right now and how many shares they have out in the open?","['stock_data.liabilities_short_term', 'stock_data.common_shares_outstanding']"
Do you believe there is any new information or trends in the market that are not widely covered by mainstream financial news sources?.,['external_data_source']
What type of business is Bank of America in?,['stock_data.general_industry_classification']
"Let's compare Intuit and Tesla. Well, it seems that Intuit spends more on research and development than Tesla.",['stock_data.research_and_development']
Let's compare Proctor & Gamble's operating income and its price-earnings ratio. Which one do you think is higher or lower?,"['stock_data.ratio_pe', 'stock_data.operating_income']"
Which sector has a higher Consumer Price Index?,"['economic_indicators.cpi', 'market_data.Communications_services']"
Could you tell me if there is a relationship between the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index?,"['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
I am curious about Chevron's operating income on the ex-dividend date. Could you provide me with that information?.,"['stock_data.date_ex_dividend', 'stock_data.operating_income']"
"Oh God, I am not sure. Home Depot's projected earnings per share for the next twelve months, I think it's good but I don't know how it compares to their EBITDA.","['stock_data.ebitda', 'stock_data.eps_forward_12_month']"
"Yo, what's the deal with the 10 year US treasury bond yield?",['economic_indicators.10Y_ust_yield']
"I mean, I hate to say it, but like, is Mastercard's shareholder equity like, better or worse than other companies in the financial sector?.",['stock_data.shareholders_equity']
Can you provide me with some news articles about Home Depot?.,['news_data_source']
"Do you think Proctor & Gamble has more total assets compared to Tesla? It's an interesting question, right?.",['stock_data.assets_total']
What's Microsoft's inventory days held?,['stock_data.inventories_days_held']
"Is Apple's market value higher or lower than Costco's market value, you know?.",['stock_data.market_capitalization']
Could you tell me more about the components of the Consumer Price Index (CPI)?.,['economic_indicators.cpi']
"Hey mate, do you know what's going on with the Utilities industry today?",['market_data.Utilities']
I'm happy to help with that request. Are you looking for some news articles on how Brexit is affecting the UK economy?.,['news_data_source']
How much money did Intuit spend on making or buying stuff to make money?.,['stock_data.cogs']
"Ugh, I don't know. Can you just tell me the legal name of the company and include net interest income from their financial data?.","['stock_data.interest_income', 'stock_data.company_name']"
"Can you believe it, they want to know the total operating expense of General Electric. Ridiculous, right?.",['stock_data.operating_expense']
Do you think there is a connection between the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index?.,"['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
Can you even compare the performance of the Materials sector to the Communications Services sector in the S&P index?.,"['market_data.Materials', 'market_data.Communications_services']"
"I don't have information on specific companies, but I can provide general information on stocks and investments. Is there something in particular you would like to know?",['stock_data.ticker_symbol']
I would like to know about Home Depot's financial performance. How does their net interest income compare to the number of days they hold inventory?.,"['stock_data.interest_income', 'stock_data.inventories_days_held']"
"Ugh, I don't even want to get into it. The correlation between the ISM manufacturing index and leading economic indicators is so damn complicated.","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
What are the liabilities for Boeing? And how do they compare to their current assets?,"['stock_data.assets_short_term', 'stock_data.liabilities_total']"
"Can you tell me the percentage of net sales that Mastercard spent on research and development in the last quarter? I think that information would be quite useful, alright?.","['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
Do you know if there is any new information about Tesla lately?.,['news_data_source']
"Hey buddy, what's the buzz on social media about any unusual trends in the stock market today? .",['external_data_source']
"How many shares of AMD are currently being traded, you know?.",['stock_data.common_shares_outstanding']
"Can you tell me the shareholder's equity of Nvidia and how much it is, pal?.",['stock_data.shareholders_equity']
"Mate, what's the deal with Walmart's cost of goods sold, you know?.",['stock_data.cogs']
Let's take a look at the Real Estate sector index. Is it currently on the rise or on the decline?.,['market_data.Real_Estate']
Can you tell me what the heck was the highest price for AMD during one day?.,['stock_data.price_intraday_high']
"I don't know. I mean, I guess the Utilities and Real Estate sectors are doing something with each other? I have no idea.","['market_data.Real_Estate', 'market_data.Utilities']"
"Can you tell me the P/E ratio of Amazon? I heard that its net interest income is negative, so I'm curious..","['stock_data.interest_income', 'stock_data.ratio_pe']"
"I mean, how the heck does the S&P 500 do compared to the Consumer Staples Sector?.","['market_data.Consumer_Staples', 'market_data.S&P500']"
Could you tell me more about the Information Technology sector's current performance?.,['market_data.IT']
Can you tell me more about the differences between EBITDA and operating income for Costco? .,"['stock_data.ebitda', 'stock_data.operating_income']"
"I am not sure, but can we talk about the difference between T-Mobile US's cost of goods sold and net interest income?","['stock_data.cogs', 'stock_data.interest_income']"
Could you tell me about Coca-Cola's total operating expenses?.,['stock_data.operating_expense']
How does the GDP price index compare to the yield of the 10 year treasury bond?,"['economic_indicators.10Y_ust_yield', 'economic_indicators.personal_consumption_expenditure']"
Can you tell me the number of people working at JPMorgan and how much money the shareholders own in the company?.,"['stock_data.shareholders_equity', 'stock_data.employees']"
"Oh gosh, I don't know. I mean, Walt Disney is a company, right? And they probably belong to some industry and have some dividend yield, but I don't know what they are. Sorry.","['stock_data.dividend_yield', 'stock_data.general_industry_classification']"
I have no clue. What does the CPI even stand for?,['economic_indicators.cpi']
What is the expected EPS for General Electric in the next year and how has the total return index performed for the company so far?.,"['stock_data.eps_forward_12_month', 'stock_data.total_return']"
Can you provide information on Bank of America's earnings per share in the last 12 months?.,['stock_data.eps_trailing_12_month']
"Uh, I am not sure, how much is Bank of America's total liabilities?.",['stock_data.liabilities_total']
Did the Real Estate Sector do better yesterday or was it the Industrials Sector?,"['market_data.Real_Estate', 'market_data.Industrials']"
"Can you believe it, the total value of Bank of America's enterprise is what, they didn't even disclose it? Can you believe it?.",['stock_data.enterprise_value']
"How does the ISM Nonmanufacturing Survey Index affect GDP, you know?.","['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
Does Netflix's net interest income have any effect on the cost of goods sold?,"['stock_data.interest_income', 'stock_data.cogs']"
What the hell is the correlation between the S&P Consumer Discretionary Sector Index and the ISM Nonmanufacturing Survey Index?.,"['economic_indicators.ism_non_mfg', 'market_data.Consumer_Disc']"
Oh God I am not sure. Err... what's the relationship between the ISM non-manufacturing survey index and news sentiment?.,"['economic_indicators.ism_non_mfg', 'news_data_source']"
Could you explain to me the difference between Philip Morris' EBITDA and the lowest price the stock has reached today?,"['stock_data.price_intraday_low', 'stock_data.ebitda']"
"Bank of America is in the industry of banking. Seriously, how do you not know that?.",['stock_data.general_industry_classification']
"Could you provide me with information about the merger between Company A and Company B? Specifically, I am interested in any news articles that have been published about it..",['news_data_source']
"You know buddy, how does Chevron's current liabilities compare to the lowest price it achieved on the trading day?.","['stock_data.price_intraday_low', 'stock_data.liabilities_short_term']"
"Hey, what's the unemployment rate these days in the US? You know, according to the Bureau of Labor Statistics?.",['economic_indicators.unemployment_rate']
Can you tell me the total liabilities of Home Depot?,['stock_data.liabilities_total']
Can someone tell me how the utilities sector did in the S&P 500 yesterday?.,['market_data.Utilities']
Could you tell me the latest ISM Manufacturing Index available?.,['economic_indicators.ism_mfg']
"Hey buddy, what's the connection between the Real Estate sector index's performance and the overall Gross Domestic Product (GDP) of the United States, you know?","['economic_indicators.gdp', 'market_data.Real_Estate']"
"I mean, why do you even care about Apple? It's just a company, always coming up with new things, who cares?.",['news_data_source']
Can you tell me more about consumer confidence and how it evolves over time?.,['economic_indicators.consumer_confidence']
Um I don't know. What does CPI measure and how often is it damn updated?,['economic_indicators.cpi']
"Can you tell me more about Apple? I'm interested in the latest news and updates, you see?.",['news_data_source']
"I am not sure, I think McDonald's is in the fast food industry, and I have no idea how many employees they have.","['stock_data.employees', 'stock_data.general_industry_classification']"
"Let me check on that for you. So, you're asking about Boeing's long-term debt compared to its cost of goods sold, right? .","['stock_data.cogs', 'stock_data.long_term_debt']"
"Hey mate, you know, how does the S&P Energy Sector stack up against Consumer Confidence, pal?.","['market_data.Energy', 'economic_indicators.consumer_confidence']"
How does Costco's total return index compare to its total assets?.,"['stock_data.assets_total', 'stock_data.total_return']"
Can you tell me how Walmart's market cap and cost of goods sold are related?.,"['stock_data.market_capitalization', 'stock_data.cogs']"
"I'm sorry, I don't have access to that information. Is there anything else you would like to know?",['stock_data.cogs']
"Like, who is doing better, the finance guys or the tech guys?","['market_data.Financials', 'market_data.IT']"
Mmhm... I am not sure. I don't really know the latest news on Pfizer.,['news_data_source']
"Could you tell me about the differences between the S&P General Industry Classification Energy Sector Index and the S&P General Industry Classification Consumer Discretionary Sector Index, please?.","['market_data.Energy', 'market_data.Consumer_Disc']"
Do you think there is a significant correlation between the unemployment rate and the real estate sector's performance?.,"['market_data.Real_Estate', 'economic_indicators.unemployment_rate']"
"How much does Home Depot spend on goods sold, you know pal?.",['stock_data.cogs']
"Could you tell me about net interest income for Bank of America? I see, net interest income is an important metric for Bank of America, right?.",['stock_data.interest_income']
"I wonder if there have been any recent news articles mentioning Boeing, do you think?.",['news_data_source']
Have you heard any gossip or talk on social media or the internet about a company's financial performance or future prospects?.,['external_data_source']
Have you heard any chatter on social media about the financial stability of a particular company?.,['external_data_source']
Is the Non-Manufacturing economy typically declining or growing?.,"['economic_indicators.ism_non_mfg', 'market_data.Utilities']"
"Last month, did Materials or Consumer Staples have a better performance?.","['market_data.Consumer_Staples', 'market_data.Materials']"
Can you tell me about the latest news regarding Oracle from last week?.,['news_data_source']
Can you tell me about any recent news articles on Philip Morris?.,['news_data_source']
"What is the income from non-operating interest investments of Cisco, and also, what is their total value of current assets?.","['stock_data.assets_short_term', 'stock_data.interest_income_not_banks']"
"Can you tell me what category Pfizer falls under in terms of industry classification? Also, do you happen to know the most recent ex-dividend date for the company?.","['stock_data.general_industry_classification', 'stock_data.date_ex_dividend']"
How does Costco's news coverage compare to that of other companies?.,['news_data_source']
What is the impact of unemployment rate on inflation?.,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
"Let's see, yesterday, which sector had a better performance, Real Estate or Communication Services?.","['market_data.Real_Estate', 'market_data.Communications_services']"
What is the connection between the yield of the 10-year US Treasury Government Bond and the Real Estate sector? Is it even relevant?.,"['market_data.Real_Estate', 'economic_indicators.10Y_ust_yield']"
I want to know if there are upcoming IPOs in the technology sector? ,['external_data_source']
"Oh my God, I have no idea! Can you please tell me the EBITDA and SG&A expenses of Microsoft?","['stock_data.ebitda', 'stock_data.operating_expense_sg&a']"
"Can you believe it, T-Mobile US has a ton of long term debt. Do you have any idea how much?.",['stock_data.long_term_debt']
"I don't know, buddy. What's Nike's expected earnings for the next year and do you have any idea how much long-term debt they have?.","['stock_data.eps_forward_12_month', 'stock_data.long_term_debt']"
Who the hell owns Philip Morris?.,"['stock_data.shareholders_equity', 'stock_data.company_name']"
Can you tell me what the top 5 news articles are about Tesla right now?.,['news_data_source']
"I am not sure if you know this, but can you explain the difference between Merck's market cap and EPS?.","['stock_data.eps_trailing_12_month', 'stock_data.market_capitalization']"
Do you know if Salesforce earns more from non-operating interest income or spends more on R&D?.,"['stock_data.research_and_development', 'stock_data.interest_income_not_banks']"
Can you tell me about Nike's current lowest price and SG&A expenses?,"['stock_data.price_intraday_low', 'stock_data.operating_expense_sg&a']"
Do you happen to know when Oracle was last mentioned in the news?.,['news_data_source']
"Oh God, I don't know, err... you're asking about Exxon Mobil? Yeah, the stock price is... I don't know, and oh God, the current liabilities, I have no idea. Sorry..","['stock_data.liabilities_short_term', 'stock_data.price_close']"
"I'm not too familiar with company finances, but based on my research, I would say that Salesforce likely has a higher book value per share than long-term debt. However, this could vary depending on the specific financial reports and metrics being used for comparison.","['stock_data.bps_book_value_per_share', 'stock_data.long_term_debt']"
"Come on, everybody knows that ISM manufacturing index and leading economic indicators are correlated. Do you really need to ask?.","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
What news was released on the day when consumer confidence was the lowest?,"['economic_indicators.consumer_confidence', 'news_data_source']"
Could you please tell me when the hell is the next ex-dividend date for Exxon Mobil?.,['stock_data.date_ex_dividend']
Is JPMorgan's total assets more than their book value per share? Or is it the other way around?,"['stock_data.bps_book_value_per_share', 'stock_data.assets_total']"
"I'm not sure if I can answer that exactly, but from what I can gather, the S&P 500 Consumer Discretionary Sector Index and the ISM Manufacturing Index seem to have some similarities and differences. Would you like me to dig deeper into this?","['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
"I'm curious mate, what's the weight of the information technology sector in the S&P 500?.","['market_data.IT', 'market_data.S&P500']"
Are you kidding me? Of course General Electric has been in the news in the last month.,['news_data_source']
"Have you heard any juicy gossip or news online that could impact the stock market, mate?",['external_data_source']
When is the next ex-dividend date for Exxon Mobil?.,['stock_data.date_ex_dividend']
"Which sector index, Consumer Discretionary or Consumer Staples, performed better in 2022?.","['market_data.Consumer_Disc', 'market_data.Consumer_Staples']"
"You're curious about the correlation between the S&P 500 consumer discretionary sector index and the GDP price index, right? I can definitely provide some information on that for you.","['market_data.Consumer_Disc', 'economic_indicators.personal_consumption_expenditure']"
Can you tell me about the current state of the Non-Manufacturing economy? Is it showing signs of growth or is it declining?.,"['economic_indicators.ism_non_mfg', 'market_data.Utilities']"
"The Consumer Staples sector did better than the S&P 500 yesterday, correct?.","['market_data.Consumer_Staples', 'economic_indicators.cpi']"
"I'm not an expert on Comcast, but I believe they do have quite a bit of long-term debt. Is that what you're asking about?.",['stock_data.long_term_debt']
Can you provide information on Amazon's EBITDA and the number of outstanding common shares?.,"['stock_data.ebitda', 'stock_data.common_shares_outstanding']"
I want to know the latest stats on Intel. What was the highest stock price for today and what is their earnings per share for the past year?.,"['stock_data.price_intraday_high', 'stock_data.eps_trailing_12_month']"
"Oh gosh, I don't know. Has anything happened with Intuit and buying another company?.",['news_data_source']
"Seriously, who cares about Mastercard's lowest intraday price on the day their shares outstanding were at their highest? It's not important, move on..","['stock_data.price_intraday_low', 'stock_data.common_shares_outstanding']"
Is the ISM Purchasing Managers Index indicating growth or contraction in the manufacturing sector of the US?,['economic_indicators.ism_mfg']
"How has the materials sector been doing in comparison to the stock market as a whole, I wonder?.","['market_data.Materials', 'market_data.S&P500']"
"You know mate, the ISM Non-Manufacturing Survey Index has an impact on the GDP of the United States, do you agree?","['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
Is the ISM Nonmanufacturers Survey Index being influenced by the Industrials Sector Index?.,"['market_data.Industrials', 'economic_indicators.ism_non_mfg']"
"Err... Let me think. Is the Real Estate sector index going up or down? I am not sure, buddy..",['market_data.Real_Estate']
"Hmm... let me think. So, what is the cheapest price for Nike today now, and what are their SG&A expenses looking like?","['stock_data.price_intraday_low', 'stock_data.operating_expense_sg&a']"
"I'm not sure, but could you tell me when the ex-dividend date is for UnitedHealth's latest dividend payment?.",['stock_data.date_ex_dividend']
Can we talk about Salesforce's cost of goods sold? are they currently experiencing an increase or decrease in their cost of goods sold?.,['stock_data.cogs']
"I'm not sure, let me check. It looks like JPMorgan does have more net interest income compared to their total current assets.","['stock_data.assets_short_term', 'stock_data.interest_income']"
Huh? I have no idea. What the hell is the correlation between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index?,"['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
"What's the deal with the unemployment rate in the US, mate?","['economic_indicators.unemployment_rate', 'market_data.IT']"
I'm curious about Walt Disney. Do they give out dividends?.,['stock_data.dividend_yield']
"Can you tell me, by how much is the S&P General Industry Classification Communications Services Sector Index higher than the federal funds rate?.","['market_data.Communications_services', 'economic_indicators.fed_funds_rate']"
Do you even know the revenue from last year for Johnson & Johnson?.,['stock_data.sales_or_revenues']
What's the deal with Microsoft's stock price right now and how many people are working for them?.,"['stock_data.price_close', 'stock_data.employees']"
I am curious about the relationship between the GDP and the performance of the S&P 500 information technology sector. Can you provide some insights?.,"['economic_indicators.gdp', 'market_data.IT']"
Can you tell me more about Amazon's cost of goods sold?.,['stock_data.cogs']
"Oh God, I don't know. Can you tell me the damn latest value of the Conference Board Leading Economic Indicators Index?.",['economic_indicators.conf_board_leading_indicators']
Could you tell me the ticker symbol and earnings per share for Intuit over the last 12 months?,"['stock_data.eps_trailing_12_month', 'stock_data.ticker_symbol']"
What is the return on a daily basis for the S&P Industrials index?.,['market_data.Industrials']
"Uh, yesterday, I am not sure. Which sector did better, Real Estate or Communication Services?.","['market_data.Real_Estate', 'market_data.Communications_services']"
How does the S&P 500 Consumer Discretionary Sector Index stack up against the ISM Manufacturing Index?,"['market_data.Consumer_Disc', 'economic_indicators.ism_mfg']"
"Could you tell me the expected earnings per share for UnitedHealth in the next 12 months? Also, what is the peak stock price for today's trading?.","['stock_data.eps_forward_12_month', 'stock_data.price_intraday_high']"
I don't give a damn about Tesla. Have there been any recent news about it?.,['news_data_source']
"How much money did Cisco make from their non-operating interest investments and how much are their current assets worth in total, you know friend?.","['stock_data.assets_short_term', 'stock_data.interest_income_not_banks']"
"I am not sure, err... what is the CPI measuring?.",['economic_indicators.cpi']
Could you tell me the value of the telecommunications sector?.,['market_data.Communications_services']
"What makes up JPMorgan Chase's enterprise value calculation, mate?.",['stock_data.enterprise_value']
"Hey, have you heard any updates about Pfizer? I'm interested to know the latest news.",['news_data_source']
Can we talk about Coca-Cola's price-earnings ratio and how it may be affected by their projected earnings in the upcoming year?,"['stock_data.ratio_pe', 'stock_data.eps_forward_12_month']"
What is the difference between Cisco's total liabilities and its earnings per share for the past 12 months?.,"['stock_data.liabilities_total', 'stock_data.eps_trailing_12_month']"
Can you tell me about the dividend yield for Pfizer compared to its net sales?.,"['stock_data.sales_or_revenues', 'stock_data.dividend_yield']"
"Can you tell me if the company is part of the S&P Financials Sector Index or the S&P Energy Sector Index? Alright, thank you.","['market_data.Financials', 'market_data.Energy']"
"Oh gosh, I have no clue. Can you narrow it down to like, the top 3 news about Apple in the last week? My brain is fried.",['news_data_source']
"Which company, between Apple and Broadcom, has a higher EPS, you know buddy?.","['stock_data.assets_short_term', 'stock_data.eps_trailing_12_month']"
"Oh God, can't you just do the math yourself? You're asking me how many shares of Amazon there are for every damn dollar of earnings. Come on, use your brain..","['stock_data.ratio_pe', 'stock_data.common_shares_outstanding']"
Can you help me find the earnings per share for Bank of America in the last year?.,['stock_data.eps_trailing_12_month']
"Hey, have you heard about Intuit buying another company lately?.",['news_data_source']
"Do you know how Walmart's stock price is impacted by its total assets and ebitda? It's an interesting question, you know..","['stock_data.ebitda', 'stock_data.assets_total']"
Can you tell me about the latest news on inflation?.,['news_data_source']
Do you happen to know how much Intuit spends on their operating expenses?,['stock_data.operating_expense']
Can you give me some recent news articles about the new shows and movies on Netflix?,['news_data_source']
"Look, I don't really care about this, but can you tell me how Merck's EPS compares to its market cap?.","['stock_data.eps_trailing_12_month', 'stock_data.market_capitalization']"
Can you tell me the difference between General Electric's operating income and EPS in the last 12 months?.,"['stock_data.operating_income', 'stock_data.eps_trailing_12_month']"
Could you tell me what sources are typically consulted for information about Intuit?.,['news_data_source']
"Hey buddy, do you know if Proctor & Gamble makes any money from interest?.",['stock_data.interest_income']
"You know I want to know about Mastercard's current assets and how much of it is in non-operating interest income, right?.","['stock_data.interest_income_not_banks', 'stock_data.assets_short_term']"
"What the heck, who even cares about CPI and federal fund rates? Can we talk about something more interesting? Like, I don't know, puppies?.","['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
"Ugh, I have to do research on the oil industry. What a drag. Can you find me the most recent news articles about it?.",['news_data_source']
Oh gosh I don't know. Mmhm... Can you tell me what news articles have been recently published about Coca-Cola?,['news_data_source']
"Can you tell me how profitable Home Depot is compared to its financial obligations? Specifically, how does its earnings per share compare to its total liabilities?.","['stock_data.eps_trailing_12_month', 'stock_data.liabilities_total']"
The Conference Board Leading Economic Indicators Index is a terrible measure of economic indicators. It is calculated by some questionable methods. Can someone explain this flawed system to me?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.cpi']"
"I'm not sure what you are asking, but let me see... Ah, I believe you are wondering about the price-earnings ratio of Adobe on the most recent ex-dividend date. Is that correct?","['stock_data.date_ex_dividend', 'stock_data.ratio_pe']"
"Do you seriously not know what the top trending stocks are on social media today? Like, come on, it's pretty obvious.",['external_data_source']
"Sorry, I don't know. I am not keeping up with the news.",['news_data_source']
Can you just tell me the damn ISM Manufacturing Index for the latest month available? I don't want to know anything else.,['economic_indicators.ism_mfg']
Could you tell me what the net sales or revenue of Exxon Mobil are?.,['stock_data.sales_or_revenues']
