question,expected_fields
"I'm not sure, but I think that Johnson & Johnson uses the company name Johnson & Johnson. Does that sound right to you?.",['stock_data.company_name']
Can you tell me more about UnitedHealth's market cap and its intraday high? I'm interested in learning about the differences between the two..,"['stock_data.market_capitalization', 'stock_data.price_intraday_high']"
Can someone please explain to me the damn difference between Walt Disney's non-operating interest income and the number of common shares outstanding? I'm too tired for this.,"['stock_data.common_shares_outstanding', 'stock_data.interest_income_not_banks']"
Could you tell me more about the current updates and developments on Apple?,['news_data_source']
"I don't know, but like, what is the deal with JNJ's price to earning ratio and the cost of goods sold? Can someone explain that to me?.","['stock_data.ratio_pe', 'stock_data.cogs']"
Check the long term debt of Boeing on the ex-dividend date of their last dividend payment for me.,"['stock_data.long_term_debt', 'stock_data.date_ex_dividend']"
"Yeah, I am not really sure. How does Cisco's earnings and interest income affect its financial performance? I don't know, man.","['stock_data.eps_forward_12_month', 'stock_data.interest_income']"
Could you tell me the ticker symbol of the company please?.,['stock_data.ticker_symbol']
"I am not sure, but let's try to find out. So, how long does Mastercard usually keep their inventory for?.",['stock_data.inventories_days_held']
Can you tell me the current yield for the 10-year US Treasury Government Bond? .,['economic_indicators.10Y_ust_yield']
Which company is being talked about the most in the news today?,['news_data_source']
"Hey mate, can you tell me how the S&P 500 Real Estate Sector has been doing compared to the S&P 500 Information Technology Sector in the last 5 years?","['market_data.Real_Estate', 'market_data.IT']"
Could you tell me about the recent developments and changes in the world of cryptocurrency?,['external_data_source']
Can you tell me anything about the S&P500 telecommunications sector? I'm curious about the latest news..,"['market_data.Communications_services', 'news_data_source']"
"Which sector index has done better, the Materials one or the Consumer Staples one?.","['market_data.Materials', 'market_data.Consumer_Staples']"
I have no idea. How long until Philip Morris completely sells all of its inventory?.,['stock_data.inventories_days_held']
Could you tell me about the performance of the Consumer Staples Sector compared to the S&P 500?,"['market_data.Consumer_Staples', 'market_data.S&P500']"
"Hey mate, which sector did better last month, Consumer Staples or Materials?","['market_data.Consumer_Staples', 'market_data.Materials']"
"Oh gosh, I am not really sure. Is the Real Estate sector index going up or down?.",['market_data.Real_Estate']
Oh God I don't know. What is the dividend yield of Merck?.,['stock_data.dividend_yield']
"I'm curious, between Materials and Information Technology, which one had a higher index value?.","['market_data.Materials', 'market_data.IT']"
"Oh gosh I don't know. I mean, can you tell me what the difference is between the lowest price and EBITDA for Coca-Cola?.","['stock_data.price_intraday_low', 'stock_data.ebitda']"
Can you please tell me the damn latest news about Costco?.,['news_data_source']
Oh God I am not sure. Can you tell me what is included in Amazon's total shareholders' equity?.,['stock_data.shareholders_equity']
What is the long term debt to total assets ratio for Tesla?.,"['stock_data.assets_total', 'stock_data.long_term_debt']"
"Oh man, I am not sure about all that finance stuff. What are the numbers for Intel's inventory turnover and shareholders' equity?","['stock_data.inventories_days_held', 'stock_data.shareholders_equity']"
"Can you tell me about Coca-Cola's liabilities? Like, what is the total amount of liabilities they have?.",['stock_data.liabilities_total']
"Oh gosh, I am not sure. Like, what are the estimated earnings per share for Nike in the next year, and also how much debt do they have in the long term?","['stock_data.eps_forward_12_month', 'stock_data.long_term_debt']"
Could you tell me the difference between Coca-Cola's earnings per share for the next 12 months and the past 12 months?,"['stock_data.eps_forward_12_month', 'stock_data.eps_trailing_12_month']"
"Yeah, I don't know. Does Proctor & Gamble make any money from interest?.",['stock_data.interest_income']
"Does Chevron make money from investments that have nothing to do with their operations and have interest, you know?.",['stock_data.interest_income_not_banks']
"Could you tell me about Berkshire Hathaway's financial performance for the past 12 months? I'm also interested in its industry classification, if you have that information.","['stock_data.eps_trailing_12_month', 'stock_data.general_industry_classification']"
"I just realized, can you tell me how much JPMorgan's EV over Sales ratio is?.","['stock_data.enterprise_value', 'stock_data.sales_or_revenues']"
Umm... I don't know. Can you tell me about the connection between the number of employees at AMD and their total liabilities?,"['stock_data.employees', 'stock_data.liabilities_total']"
"Which sector performed better in the S&P 500 yesterday, information technology or industrials?.","['market_data.IT', 'market_data.Industrials']"
"What's the buzz about Apple on Twitter, you know, friend?.",['external_data_source']
"Can you tell me which sector had a better performance in the year 2020, Materials or Consumer Staples?.","['market_data.Materials', 'market_data.Consumer_Staples']"
Can you tell me the number of employees per $1 of trailing earnings at Berkshire Hathaway?,"['stock_data.employees', 'stock_data.eps_trailing_12_month']"
T-Mobile US' EBITDA and earnings per share over the past 12 months?,"['stock_data.eps_trailing_12_month', 'stock_data.ebitda']"
What sets apart the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index?,"['market_data.Consumer_Disc', 'market_data.Health_Care']"
Is there like some kind of correlation between the number of employees at Proctor & Gamble and their price-earnings ratio?.,"['stock_data.ratio_pe', 'stock_data.employees']"
How does the GDP of the United States relate to inflation?.,"['economic_indicators.gdp', 'economic_indicators.cpi']"
"Can you tell me about JPMorgan Chase's inventory holding period and its price-earnings ratio, please?.","['stock_data.inventories_days_held', 'stock_data.ratio_pe']"
Can you believe that Pfizer's market capitalization is actually what it is?.,['stock_data.market_capitalization']
Can you tell me what the highest price of Chevron was today?.,['stock_data.price_intraday_high']
Could you tell me about the current state of the Information Technology industry?,['market_data.IT']
Does Costco have enough long term debt to cover their SG&A expenses?,"['stock_data.operating_expense_sg&a', 'stock_data.long_term_debt']"
Is the ISM manufacturing index higher than the S&P 500 real estate sector index?,"['economic_indicators.ism_mfg', 'market_data.Real_Estate']"
I'm curious about the correlation between the leading economic indicators index and the industrial production index. Do you happen to know if they are positively correlated?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.industrial_production']"
"What's the latest buzz on JPMorgan Chase, you know?",['news_data_source']
What the hell does General Electric even do? And how much money do they make?.,"['stock_data.general_industry_classification', 'stock_data.sales_or_revenues']"
"Hey, how much money does Microsoft make from their investments that aren't related to their main business activities?",['stock_data.interest_income_not_banks']
Who has more current assets between Tesla and Salesforce?.,"['stock_data.company_name', 'stock_data.assets_short_term']"
Can you tell me if the Non-Manufacturing economy is currently experiencing growth or decline?,"['economic_indicators.ism_non_mfg', 'market_data.Utilities']"
Does Home Depot make money from investments that have nothing to do with their regular business operations?.,['stock_data.interest_income_not_banks']
Mmhm... how many shares of AMD are currently available for people to trade?.,['stock_data.common_shares_outstanding']
"What is the current status of industrial production in the United States, you know pal?.",['economic_indicators.industrial_production']
"Can you tell me about the financials of Adobe? Specifically, I am interested in their total liabilities compared to their earnings per share, if you can find that information, please?.","['stock_data.liabilities_total', 'stock_data.eps_trailing_12_month']"
Can you tell me the ISM manufacturing index for the previous month? ,['economic_indicators.ism_mfg']
"Hey mate, can you tell me the current yield of the 10-year US Treasury Government Bond and how it stacks up against last month's Consumer Price Index (CPI)?","['economic_indicators.10Y_ust_yield', 'economic_indicators.cpi']"
"Well, Salesforce spends a significant amount of money on research and development, you know?.",['stock_data.research_and_development']
"Have you heard any juicy gossip about a possible market crash or economic downturn, friend?.",['external_data_source']
"Hey friend, what's the deal with the current CPI for all urban areas?.",['economic_indicators.cpi']
"Could you tell me buddy, what is the market value of Nvidia and how much money do they make in sales or revenue?.","['stock_data.market_capitalization', 'stock_data.sales_or_revenues']"
Could you tell me about the GDP price index and how it relates to the US economy?.,['economic_indicators.personal_consumption_expenditure']
"What the hell was the lowest price of Berkshire Hathaway's stock today? Seriously, does anyone even know?.",['stock_data.price_intraday_low']
So we want to know more about Coca-Cola's Cost Of Goods Sold (COGS).,['stock_data.cogs']
Is Home Depot's current asset level really significant?.,['stock_data.assets_short_term']
"Oh God, I don't know. Is Proctor & Gamble making any money after paying for all their expenses?.","['stock_data.operating_income', 'stock_data.operating_expense']"
"Let's compare JNJ's price to earning ratio to its cost of goods sold, shall we?","['stock_data.ratio_pe', 'stock_data.cogs']"
Do you want to know which company is getting the most media attention?,['news_data_source']
Explain how the number of employees at Walmart is related to the current assets of the company..,"['stock_data.employees', 'stock_data.assets_short_term']"
What's the current value of the leading economic indicators index for the US?.,['economic_indicators.conf_board_leading_indicators']
"Does Tesla have more current assets compared to its expenses for selling, general, and administrative stuff than other companies in the same industry?.","['stock_data.assets_short_term', 'stock_data.operating_expense_sg&a']"
"Yo, can you tell me the ratio of total liabilities to 12 month earnings per share for General Electric?","['stock_data.liabilities_total', 'stock_data.eps_forward_12_month']"
"Can you believe it, the highest price of Chevron today was so damn high, like seriously, can you believe it?.",['stock_data.price_intraday_high']
"So, what is the estimated earnings per share for the next 12 months?.",['stock_data.eps_forward_12_month']
How does JNJ's price to earnings ratio stack up against its cost of goods sold?.,"['stock_data.ratio_pe', 'stock_data.cogs']"
Can you tell me about Walmart? I'd like to know which industry they are in and what their enterprise value is..,"['stock_data.general_industry_classification', 'stock_data.enterprise_value']"
How many shares Apple would need to issue to match their net interest income?.,"['stock_data.common_shares_outstanding', 'stock_data.interest_income']"
"Come on, don't you know what stocks are currently trending on social media? Tell me now..",['external_data_source']
"I'm curious about Chevron's liabilities, how do they compare to the lowest price it achieved on the trading day?","['stock_data.price_intraday_low', 'stock_data.liabilities_short_term']"
"I am not sure, do you know? How does the consumer confidence index gauge what people think about the state of business and employment right now?.",['economic_indicators.consumer_confidence']
"Do you know pal, what information has been released about Home Depot in the news?.",['news_data_source']
"Ugh, I don't know. How long does it usually take for Salesforce to get rid of their inventory?.",['stock_data.inventories_days_held']
Can you tell me about Amazon's market value and their expenses on cost of goods sold?,"['stock_data.market_capitalization', 'stock_data.cogs']"
How does Oracle's market cap compare to its non-operating income?.,"['stock_data.interest_income_not_banks', 'stock_data.market_capitalization']"
"What's the deal with the performance of the S&P 500 Real Estate Sector compared to the S&P 500 Information Technology Sector over the last 5 years, mate?.","['market_data.Real_Estate', 'market_data.IT']"
How does the GDP stack up against the S&P 500's tech sector performance?,"['economic_indicators.gdp', 'market_data.IT']"
Do you happen to know the number of outstanding shares for Chevron during the day with the highest intraday high in the past 5 years?.,"['stock_data.common_shares_outstanding', 'stock_data.price_intraday_high']"
How does their cost of goods sold compare to their book value per share?.,"['stock_data.bps_book_value_per_share', 'stock_data.cogs']"
Do you know the current market value of Boeing?.,['stock_data.market_capitalization']
What was the non-operating interest income for Verizon?.,['stock_data.interest_income_not_banks']
Could you tell me the current value of the leading economic indicators index for the United States? ,['economic_indicators.conf_board_leading_indicators']
"Well, I mean, to be honest, the change in CPI is just like, so different from the change in Industrial Production. How can you even compare them? .","['economic_indicators.cpi', 'economic_indicators.industrial_production']"
Could you tell me the weight of the information technology sector in the S&P 500?.,"['market_data.IT', 'market_data.S&P500']"
Could you tell me about Cisco's stock price on days when they had positive net interest income? I'm curious to know what their highest intraday price was.,"['stock_data.interest_income', 'stock_data.price_intraday_high']"
"Hey buddy, have you heard any good news lately about Johnson & Johnson? Maybe some articles or something?.",['news_data_source']
You want to know about recent news articles for Costco?,['news_data_source']
"Can you believe the ridiculous trading activity in the stock market today? It's like, totally abnormal.",['external_data_source']
"Can you tell me the EBITDA margin for IBM? I'm interested to know, you see?.",['stock_data.ebitda']
"Could you tell me how many employees Netflix has and what their latest stock price is, you know?.","['stock_data.price_close', 'stock_data.employees']"
Have you heard anything on social media about a company's financial health? Maybe some rumors or speculations?.,['external_data_source']
Do you know if Proctor & Gamble makes any money from interest?.,['stock_data.interest_income']
"So, what is the ticker symbol for Pfizer and what is their operating income?.","['stock_data.ticker_symbol', 'stock_data.operating_income']"
Does AMD make more money from interest than it spends?.,['stock_data.interest_income']
"What is the relationship between the S&P 500 information technology sector index and the federal funds rate, buddy?.","['economic_indicators.fed_funds_rate', 'market_data.IT']"
Can you tell me about the comparison between the ISM manufacturing and nonmanufacturing indexes?.,"['economic_indicators.ism_mfg', 'economic_indicators.ism_non_mfg']"
"What is the relationship between the S&P General Industry Classification Consumer Staples Sector Index and the federal funds rate, pal?","['market_data.Consumer_Staples', 'economic_indicators.fed_funds_rate']"
Can you tell me if there is any significant news or changes that could potentially affect the current price of gold?,['external_data_source']
Can you explain to me the difference between EBITDA and operating income for Costco?.,"['stock_data.ebitda', 'stock_data.operating_income']"
Can you tell me the discrepancy between Comcast's earnings per share for the next 12 months and its ex-dividend date?.,"['stock_data.eps_forward_12_month', 'stock_data.date_ex_dividend']"
Could you tell me when the latest ex-dividend date for Berkshire Hathaway was and what their EBITDA is?.,"['stock_data.date_ex_dividend', 'stock_data.ebitda']"
"Hey, let's look into this question about Bank of America. Do you think the total return index is connected to their operating expenses?.","['stock_data.operating_expense', 'stock_data.total_return']"
Which company was talked about the most in the past week?.,['news_data_source']
Can you tell me? What are the direct costs that Nike has to pay for the goods they sell?.,['stock_data.cogs']
"I was just reading about this, it seems the current Consumer Confidence Index for the United States is very important for understanding the economy.",['economic_indicators.consumer_confidence']
Can you tell me about the performance of the energy sector in the previous year?,['market_data.Energy']
Can you tell me the number of outstanding common shares for Johnson & Johnson as of the most recent ex-dividend date?.,"['stock_data.date_ex_dividend', 'stock_data.common_shares_outstanding']"
"Uh, I am not totally sure, but I think maybe Utilities or Industrials?","['market_data.Utilities', 'market_data.Industrials']"
"Oh God actually, is Costco's operating expenses decreasing or increasing?.",['stock_data.operating_expense']
"I mean, seriously, does the unemployment rate even have an effect on inflation? ","['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
"Could you tell me the stock symbol for McDonald's and how much money do they currently owe, mate?.","['stock_data.ticker_symbol', 'stock_data.liabilities_short_term']"
"Mate, what's the deal with the CPI for all urban areas right now?.",['economic_indicators.cpi']
Oh gosh I have no idea. What are the current assets of Philip Morris?.,['stock_data.assets_short_term']
"How does the unemployment rate like, impact inflation?","['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
I want to know about changes in consumer confidence over the last year.,['economic_indicators.consumer_confidence']
What is the difference between the S&P Energy index and the S&P Information Technology index mate?,"['market_data.IT', 'market_data.Energy']"
"Hey mate, do you know the latest news on industrial production?.","['economic_indicators.industrial_production', 'news_data_source']"
What are the financials for Microsoft? What's the EBITDA and price-earnings ratio?,"['stock_data.ebitda', 'stock_data.ratio_pe']"
Please tell me the ticker symbol for Philip Morris and how much money they have in assets..,"['stock_data.ticker_symbol', 'stock_data.assets_total']"
Could you tell me about IBM's industry and EBITDA? I am interested to know more about this company.,"['stock_data.ebitda', 'stock_data.general_industry_classification']"
How do the Consumer Discretionary thing and the GDP thing in the US kind of relate to each other?.,"['market_data.Consumer_Disc', 'economic_indicators.gdp']"
"Um, can you even compare the GDP price index and the federal funds rate? I mean, they measure completely different things.","['economic_indicators.fed_funds_rate', 'economic_indicators.personal_consumption_expenditure']"
Umm... I don't know. How much did consumer confidence change in the past year?,['economic_indicators.consumer_confidence']
"Let's take a look at the S&P financials sector performance from last week, shall we?",['market_data.Financials']
What is Home Depot's stock symbol and how much debt does it have in the long term?,"['stock_data.ticker_symbol', 'stock_data.long_term_debt']"
"Which sector index did better last year, the Financials or Health Care sector mate?.","['market_data.Financials', 'market_data.Health_Care']"
Berkshire Hathaway's earnings per share in the last 12 months and its general industry classification are what?.,"['stock_data.eps_trailing_12_month', 'stock_data.general_industry_classification']"
"I'm not sure, but perhaps we can find out how much Nike spends on operating expenses per year?.",['stock_data.operating_expense']
"which sector index did better in 2022, Consumer Discretionary or Consumer Staples?","['market_data.Consumer_Disc', 'market_data.Consumer_Staples']"
"So, the ISM manufacturing index and the S&P 500, did they move in the same direction today?.","['economic_indicators.ism_mfg', 'market_data.S&P500']"
Can you tell me the consumer confidence index for the year 1985?,['economic_indicators.consumer_confidence']
"Have you heard any buzz on social media about a company's latest product launch, my friend?.",['external_data_source']
"Can you tell me what Comcast's enterprise value is and how it stacks up against the number of days its inventories are held for, pal?.","['stock_data.enterprise_value', 'stock_data.inventories_days_held']"
Which company is all over the news today?,['news_data_source']
"How many employees are there per $1 of trailing earnings at Berkshire Hathaway, mate?.","['stock_data.employees', 'stock_data.eps_trailing_12_month']"
"Can you tell me how many Apple news were there last week, buddy?.",['news_data_source']
"Hey buddy, does Salesforce have more liabilities or shareholder's equity?","['stock_data.shareholders_equity', 'stock_data.liabilities_total']"
Could you tell me what is the R&D spend for AMD as a percentage of their cost of goods sold?,"['stock_data.cogs', 'stock_data.research_and_development']"
Could you tell me about Verizon's industry classification and the total amount of their current liabilities?,"['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
"I'm curious, have you noticed any shifts in consumer confidence over the last year?",['economic_indicators.consumer_confidence']
What was the lowest damn price General Electric stock reached on its most recent ex-dividend date?.,"['stock_data.date_ex_dividend', 'stock_data.price_intraday_low']"
"I mean, have you heard any gossip or hearsay on social media or the internet about the financial state or future potential of a company?.",['external_data_source']
Is the Non-Manufacturing economy typically declining or growing?.,"['economic_indicators.ism_non_mfg', 'market_data.Utilities']"
"Can you tell me about the financials of JPMorgan? Specifically, I would like to know about their total assets.",['stock_data.assets_total']
Can you tell me about the Utilities Sector's performance over the past 5 years?.,['market_data.Utilities']
How much does Walt Disney put into research and development compared to their total operating income?,['stock_data.research_and_development']
Have you heard any talk or gossip on social media that could potentially affect the stock prices of certain companies?.,['external_data_source']
What is the S&P General Industry Classification Information Technology Sector Index classified under?.,"['market_data.IT', 'market_data.Real_Estate']"
"So, what does the total operating expenses of Intuit represent, friend?.",['stock_data.operating_expense']
I have no idea. What is the relationship between Salesforce's operating expenses and their number of common shares? Is there any correlation?,"['stock_data.operating_expense', 'stock_data.common_shares_outstanding']"
"I mean, does JPMorgan have a higher total asset value or a higher book value per share? Can you give me more context?","['stock_data.bps_book_value_per_share', 'stock_data.assets_total']"
"Yo buddy, which S&P sector index has a higher P/E ratio?.","['market_data.Industrials', 'market_data.Real_Estate']"
"I don't know, maybe you can tell me? What's the current damn price of Bitcoin anyway?.",['external_data_source']
Could you tell me how much Nike owes in total liabilities?.,['stock_data.liabilities_total']
"Could you tell me more about UnitedHealth? I am curious about their net interest income and the number of employees they have, if you don't mind sharing that information with me.","['stock_data.employees', 'stock_data.interest_income']"
Can you tell me when the ex-dividend date is for T-Mobile US?.,['stock_data.date_ex_dividend']
Could you tell me about Visa's ratio of SG&A to COGS?.,"['stock_data.cogs', 'stock_data.operating_expense_sg&a']"
I am curious about the correlation between the ISM non-manufacturing survey index and news sentiment. Can you provide any insights on this topic?.,"['economic_indicators.ism_non_mfg', 'news_data_source']"
"I'm pretty sure the company is not part of the S&P Health Care Sector Index, right?.",['market_data.Health_Care']
Could you tell me the P/E ratio of Adobe?.,['stock_data.ratio_pe']
Do you think there is a relationship between the ISM non-manufacturing index and the performance of the communications services sector?,"['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
Can you tell me about Walt Disney's total liabilities?.,['stock_data.liabilities_total']
"Hey, can you tell me when is the ex-dividend date for Disney? Also, do you know what the forward 12-month EPS is?.","['stock_data.date_ex_dividend', 'stock_data.eps_forward_12_month']"
Can you tell me the general industry classification for Verizon and the total amount of their current liabilities?,"['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
Could you tell me the ISM non-manufacturing survey index for January 2020?,['economic_indicators.ism_non_mfg']
Could you tell me the cost of goods sold and total current liabilities for Johnson & Johnson?,"['stock_data.cogs', 'stock_data.liabilities_short_term']"
"Can you tell me about Nvidia's overall expenses? Specifically, what is the total cost of their operations?.",['stock_data.operating_expense']
Can you tell me the forward 12-month EPS for Chevron?.,['stock_data.eps_forward_12_month']
How long does T-Mobile US typically keep its inventory on hand?,['stock_data.inventories_days_held']
Did Consumer Staples do better than the average stock in the S&P 500 yesterday?.,"['market_data.Consumer_Staples', 'economic_indicators.cpi']"
"Hey buddy, you hear any juicy gossip about potential mergers or acquisitions in the finance world?",['external_data_source']
Can you tell me the difference between Verizon's highest intraday price and their COGS?.,"['stock_data.price_intraday_high', 'stock_data.cogs']"
Can someone tell me how the ISM manufacturing index stacks up against the consumer discretionary sector?.,"['economic_indicators.ism_mfg', 'market_data.Consumer_Disc']"
Can you tell me about the performance of the health care sector in the S&P index?,['market_data.Health_Care']
Can you tell me if the ISM manufacturing index went up or down last month?.,"['economic_indicators.unemployment_rate', 'economic_indicators.ism_mfg']"
"Which company has a higher operating income and lower inventory days held, Mastercard or Visa?","['stock_data.operating_income', 'stock_data.inventories_days_held']"
"Total liabilities? Oh gosh, I have no idea. Can you tell me the company name again? Comcast? Sorry, I am not sure about their liabilities.","['stock_data.liabilities_total', 'stock_data.company_name']"
"Do you know how much Cisco spent on operating expenses in the last fiscal year, pal?",['stock_data.operating_expense']
"Can you tell me how the yield of the 10-year US Treasury Government Bond compares to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index, pal?.","['economic_indicators.10Y_ust_yield', 'market_data.Consumer_Disc']"
"How much is JPMorgan Chase's debt, both short and long term?",['stock_data.liabilities_total']
What's up with Apple these days?,['news_data_source']
Can you explain the relationship between the ISM manufacturing index and leading economic indicators?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
Can I just ask. How bad has Mcdonalds's total return index been over the last 5 years?.,['stock_data.total_return']
Can you tell me the total operating expense for General Electric?.,['stock_data.operating_expense']
Can you tell me what the current federal funds target rate is?,['economic_indicators.fed_funds_rate']
"Could you tell me more about the level of industrial production in the United States? Specifically, I'm interested in the Federal Reserve's index and what it is currently indicating..","['market_data.Financials', 'economic_indicators.industrial_production']"
Can you tell me what is the long term debt of Walmart?,['stock_data.long_term_debt']
Why does everyone think the S&P Energy Sector is better than Consumer Confidence? I don't understand.,"['market_data.Energy', 'economic_indicators.consumer_confidence']"
Doesn't everyone know the P/E ratio of Comcast compared to their COGS?,"['stock_data.cogs', 'stock_data.ratio_pe']"
"God, I have no idea buddy. Can you tell me what General Electric's operating income is?",['stock_data.operating_income']
"Could you explain to me the difference between Nvidia's operating income and non-operating interest income? You know, friend!.","['stock_data.operating_income', 'stock_data.interest_income_not_banks']"
Could you tell me about the difference between Chevron's current liabilities and their highest stock price for the day?.,"['stock_data.liabilities_short_term', 'stock_data.price_intraday_high']"
"Can you tell me how the GDP price index relates to the federal funds rate, you know buddy?.","['economic_indicators.fed_funds_rate', 'economic_indicators.personal_consumption_expenditure']"
Could you tell me the current yield for the 10 year US treasury bond please?.,['economic_indicators.10Y_ust_yield']
Could you tell me about the relationship between the federal funds rate and the S&P 500 index for the information technology sector?.,"['economic_indicators.fed_funds_rate', 'market_data.IT']"
I want to learn more about Boeing. Do you happen to know what percentage of their total assets are financed through long term debt?.,"['stock_data.long_term_debt', 'stock_data.assets_total']"
Can you tell me what sector Netflix falls under and what its current stock price is?.,"['stock_data.general_industry_classification', 'stock_data.price_intraday_high']"
Was there any correlation between the movement of the ISM manufacturing index and the S&P 500 today?.,"['economic_indicators.ism_mfg', 'market_data.S&P500']"
I don't know...Which company had the most buzz over the past week?.,['news_data_source']
What was the lowest stock price for Berkshire Hathaway today?.,['stock_data.price_intraday_low']
"Can you tell me the general industry classification for T-Mobile US and what is their P/E ratio, buddy?.","['stock_data.general_industry_classification', 'stock_data.ratio_pe']"
Do you happen to know how much Intuit spends on their operating expenses?,['stock_data.operating_expense']
Can you tell me about JPMorgan's employee count and shareholder's equity?.,"['stock_data.shareholders_equity', 'stock_data.employees']"
Can you help me find out the current stock price of Berkshire Hathaway divided by its total operating expenses?,"['stock_data.price_close', 'stock_data.operating_expense']"
"Mate, what's the scoop on the oil industry, you know? What are the newest articles about it?.",['news_data_source']
I am curious about the performance of the industrials sector in the S&P 500 and how it relates to the yield of the 10-year US Treasury Government Bond. Can you provide any insights on this correlation?.,"['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
Can you tell me which stocks are currently trending on social media? I'm looking for the most popular ones that people are talking about..,['external_data_source']
I am curious about Tesla. Have any recent news articles been published about the company?.,['news_data_source']
Can you give me information on Philip Morris' revenue?.,['stock_data.sales_or_revenues']
When was the last time Berkshire Hathaway paid out dividends and what is their EBITDA like?.,"['stock_data.date_ex_dividend', 'stock_data.ebitda']"
How much does it cost McDonald's to make a Big Mac?,['stock_data.cogs']
"Can you help me find out the non operating interest income for PepsiCo on the ex dividend date? I'm curious about it, you know?.","['stock_data.interest_income_not_banks', 'stock_data.date_ex_dividend']"
I am curious about the public's opinion on Tesla's stock price. Have you come across any discussions on social media regarding this topic?.,['external_data_source']
Can you tell me what Berkshire Hathaway's total liabilities are divided by its 12 forward month EPS?,"['stock_data.liabilities_total', 'stock_data.eps_forward_12_month']"
Can you provide information on Bank of America's earnings per share in the last 12 months?.,['stock_data.eps_trailing_12_month']
Can you tell me the total liabilities of Bank of America?.,['stock_data.liabilities_total']
Can you tell me which company is getting the most news coverage?.,['news_data_source']
"Do you know the relationship between PepsiCo's P/E ratio and its net sales, mate?","['stock_data.sales_or_revenues', 'stock_data.ratio_pe']"
Has the name Boeing been in any recent news articles at all?.,['news_data_source']
How are the Communication Services and Consumer Discretionary sectors different from each other?.,"['market_data.Communications_services', 'market_data.Consumer_Disc']"
Can you help me understand AMD's earnings per share for the past year compared to their cost of goods sold?.,"['stock_data.cogs', 'stock_data.eps_trailing_12_month']"
How much money does Home Depot make from interest compared to how long they hold their inventory?,"['stock_data.interest_income', 'stock_data.inventories_days_held']"
"Do you know who fully owns Philip Morris, friend?.","['stock_data.shareholders_equity', 'stock_data.company_name']"
"How well has Intel been doing financially in the last year, buddy?.",['stock_data.eps_trailing_12_month']
Could you tell me the current CPI reading?.,['economic_indicators.cpi']
"Is the company part of the S&P Financials Sector Index or the S&P Energy Sector Index, you know?.","['market_data.Financials', 'market_data.Energy']"
Can you tell me the extremely boring and useless information about the relationship between Amazon's operating expenses and current assets?.,"['stock_data.operating_expense', 'stock_data.assets_short_term']"
What is the impact of unemployment rate on inflation?.,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
What's the connection between GDP and industrial production?.,"['economic_indicators.gdp', 'economic_indicators.industrial_production']"
Could you tell me the current CPI data please?,['economic_indicators.cpi']
"Between Bank of America and JPMorgan Chase, which company has been receiving more news coverage in the past month?.",['news_data_source']
Can you provide some insight into the disparity between Nvidia's operating income and non-operating interest income?,"['stock_data.operating_income', 'stock_data.interest_income_not_banks']"
Could you tell me the current yield for the 10-year US Treasury Government Bond please?.,['economic_indicators.10Y_ust_yield']
Could you tell me the relationship between the S&P Materials Sector and CPI?.,"['economic_indicators.cpi', 'market_data.Materials']"
So what's the latest gossip about a possible crash in the market or a downturn in the economy?,['external_data_source']
I would like to know more about Bank of America. Have there been any recent news articles published about them?.,['news_data_source']
Is Costco's market value higher or lower than Apple's market value?.,['stock_data.market_capitalization']
"Which sector index has had better performance, Utilities or Communications Services?.","['market_data.Utilities', 'market_data.Communications_services']"
"Okay, let me see here, what is the damn EBITDA to total assets ratio for JPMorgan Chase?.","['stock_data.ebitda', 'stock_data.assets_total']"
Can you help me find some news articles that talk about both the federal funds rate and mention the economy?.,"['news_data_source', 'economic_indicators.fed_funds_rate']"
"Ugh, I don't know. What is the sales per share for IBM?.","['stock_data.sales_or_revenues', 'stock_data.common_shares_outstanding']"
"Could you tell me the ratio of Costco's price to non-operating interest income? I'm just curious, mate!.","['stock_data.interest_income_not_banks', 'stock_data.price_close']"
Could you tell me the current EPS for Chevron over the past 12 months and the total amount of their current assets?,"['stock_data.eps_trailing_12_month', 'stock_data.assets_short_term']"
"Could you tell me about the stock price of UnitedHealth? I'm interested in knowing the difference between the lowest and current price, can you help me with that?.","['stock_data.price_intraday_low', 'stock_data.price_close']"
"Could you tell me the stock price of Chevron according to fool.com, please?",['external_data_source']
"Can you tell me, mate, how many employees there are for each outstanding share at General Electric?.","['stock_data.employees', 'stock_data.common_shares_outstanding']"
"Can you please tell me the federal funds target rate? It's like, a really important thing to know.",['economic_indicators.fed_funds_rate']
Can you give me an update on the performance of the communications services sector lately?.,['market_data.Communications_services']
Can you tell me more about the recent merger between Disney and Fox? I am interested in any new developments or updates..,['news_data_source']
"Do the ISM non-manufacturing index and the performance of the communications services sector have any connection, buddy?.","['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
