question,expected_fields
"Let's discuss how Adobe's SG&A expenses may impact the total return index of their shares, shall we?.","['stock_data.total_return', 'stock_data.operating_expense_sg&a']"
"Let's see, you're wondering if there is a relationship between the ISM non-manufacturing index and the performance of the communications services sector, right?","['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
"Can you tell me about the healthcare sector and how it compares to GDP, mate?","['market_data.Health_Care', 'economic_indicators.gdp']"
Could you tell me the 52 week range for the S&P Materials Sector Index?.,['market_data.Materials']
Can someone please tell me the damn ratio of Comcast's operating income to its total assets?.,"['stock_data.assets_total', 'stock_data.operating_income']"
"Out of the S&P General Industry Classification Health Care Sector Index and the S&P General Industry Classification Financials Sector Index, which one had a greater value?.","['market_data.Health_Care', 'market_data.Financials']"
Can you tell me the enterprise value per outstanding share of Adobe?,"['stock_data.common_shares_outstanding', 'stock_data.enterprise_value']"
"Seriously, who doesn't know about the recent news involving T-Mobile? Can you even be more out of the loop?",['news_data_source']
"So, what is the ticker symbol for Pfizer and what is their operating income?.","['stock_data.ticker_symbol', 'stock_data.operating_income']"
Can you give me some recent social media posts about how government regulations are affecting the pharmaceutical industry?,['external_data_source']
"Seriously, did you not hear about the big merger between Disney and Fox? It's been all over the news.",['news_data_source']
"Oh gosh, I can't remember. Err... how was the energy sector doing last year?",['market_data.Energy']
"Okay, let's see... So, the CPI affects the S&P General Industry Classification Energy Sector Index, right? Can you tell me more about that interaction?.","['market_data.Energy', 'economic_indicators.cpi']"
Tell me all the damn news articles that have been published about Bank of America?.,['news_data_source']
"I don't know, man. According to the ISM Nonmanufacturers Survey Index, is the non-manufacturing economy in the US expanding or declining?","['economic_indicators.ism_non_mfg', 'market_data.Industrials']"
Can you provide information on Netflix's stock performance in the past year?.,['stock_data.total_return']
"I have no idea, oh God. I guess it depends on how much R&D Proctor & Gamble has... I don't know, it's a tough one.",['stock_data.research_and_development']
"Hey mate, have you heard the latest news about JPMorgan, you know?",['news_data_source']
"In terms of the ISM Nonmanufacturers Survey Index, how does it impact the performance of the S&P General Industry Classification Health Care Sector Index?","['market_data.Health_Care', 'economic_indicators.ism_non_mfg']"
Can you believe that the consumer confidence index measures consumers' perceptions of current business and employment conditions? It's ridiculous..,['economic_indicators.consumer_confidence']
"Can you provide information about Visa's financial stability? Specifically, I am interested in their current assets and number of employees.","['stock_data.employees', 'stock_data.assets_short_term']"
"Between the ISM Purchasing Managers Index and the Conference Board Leading Economic Indicators Index, which one do you think is a more reliable predictor of future economic activity?.","['economic_indicators.ism_mfg', 'economic_indicators.conf_board_leading_indicators']"
"Yo mate, what percentage of Mastercard's net sales was spent on R&D in the last quarter?","['stock_data.research_and_development', 'stock_data.sales_or_revenues']"
"Hey buddy, can you hook me up with some news articles about the newest releases from Netflix, like the latest shows and movies that they just dropped? Thanks pal!.",['news_data_source']
I am curious about the amount of news coverage on Coca-Cola. Do you think Reuters or BBC has more articles about it?.,['news_data_source']
"Yo mate, on the ex-dividend date, what's the total amount of Boeing's current liabilities?","['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
Can you tell me when Pfizer's most recent ex-dividend date was and what their general industry classification is?.,"['stock_data.general_industry_classification', 'stock_data.date_ex_dividend']"
"I see, you want to know about JPMorgan's financials. Does JPMorgan's net interest income exceed its total current assets, is that what you're asking?","['stock_data.assets_short_term', 'stock_data.interest_income']"
"Oh God, why are we always talking about Salesforce? What is even the most recent news?",['news_data_source']
Can you tell me about the relationship between the 10 year treasury bond yield and consumer confidence?.,"['economic_indicators.10Y_ust_yield', 'economic_indicators.consumer_confidence']"
Could you tell me about any recent news articles related to Bank of America?.,['news_data_source']
Could you tell me about the current state of industrial production in the United States?.,['economic_indicators.industrial_production']
"Mate, what's the buzz on Johnson & Johnson? Any new news articles?",['news_data_source']
"Huh, interesting. So, how many people work at Proctor & Gamble and how much money do they dedicate to research and development?.","['stock_data.employees', 'stock_data.research_and_development']"
"What's the scoop on the target rate for the federal funds rate in the US right now, you know?.",['economic_indicators.fed_funds_rate']
"Um, I am not really sure. Can you repeat that question? Something about the ISM Nonmanufacturing Survey Index and the Consumer Price Index?.","['economic_indicators.cpi', 'economic_indicators.ism_non_mfg']"
"I see, you're curious about Tesla. Well, let's see... Oh, I believe that Tesla may have a higher proportion of current assets compared to its selling, general, and administrative expenses in comparison to other companies in the same industry, yes?.","['stock_data.assets_short_term', 'stock_data.operating_expense_sg&a']"
Can you tell me which sectors the S&P General Industry Classification Health Care Sector Index and the S&P General Industry Classification Consumer Staples Sector Index fall under?.,"['market_data.Health_Care', 'market_data.Consumer_Staples']"
Could you tell me about the current yield of the 10-year US Treasury Government Bond? And maybe also how it has changed compared to the previous month's Consumer Price Index (CPI)?,"['economic_indicators.10Y_ust_yield', 'economic_indicators.cpi']"
"I am not sure if I have the most up-to-date information, but I believe the current unemployment rate is what you are looking for.",['economic_indicators.unemployment_rate']
"Yeah, I am not sure about that. Umm... How many shares does Microsoft have in total?.",['stock_data.common_shares_outstanding']
Have you heard anything about Boeing in the news lately buddy?.,['news_data_source']
What was the lowest stock price for Berkshire Hathaway today?.,['stock_data.price_intraday_low']
Can you tell me the ratio of Proctor & Gamble's operating expenses compared to its current liabilities?.,"['stock_data.operating_expense', 'stock_data.liabilities_short_term']"
Can you tell me about McDonald's and their R&D spending compared to their total current assets?,"['stock_data.research_and_development', 'stock_data.assets_short_term']"
Could you tell me the relationship between the ISM manufacturing index and the S&P industrials sector index please?.,"['economic_indicators.ism_mfg', 'market_data.Industrials']"
"Oh God, I am not sure. Can you tell me what news articles have been recently released about Philip Morris?.",['news_data_source']
